Times,CPU Temperature (°C),CPU Usage (%),Adjusted CPU Power (W),CPU Energy (J),GPU Temperature (°C),GPU Usage (%),Adjusted GPU Power (W),GPU Energy (J),Total Energy (J)
1198,45,1.63,115,1.87,56,82,110,90.2,92.07
1199,45,1.63,115,1.87,53,0,110,0,1.87
1200,45,1.63,115,1.87,52,0,110,0,1.87
1201,45,1.63,115,1.87,59,79,110,86.9,88.77
1202,45,1.63,115,1.87,52,0,110,0,1.87
1203,45,1.63,115,1.87,52,0,110,0,1.87
1204,45,1.63,115,1.87,52,6,110,6.6,8.47
1205,45,1.63,115,1.87,52,37,110,40.7,42.57
1206,45,1.63,115,1.87,52,0,110,0,1.87
1207,45,1.63,115,1.87,51,0,110,0,1.87
1208,45,1.63,115,1.87,52,4,110,4.4,6.27
1209,45,1.63,115,1.87,56,82,110,90.2,92.07
1210,45,1.63,115,1.87,53,27,110,29.7,31.57
1211,45,1.63,115,1.87,52,0,110,0,1.87
1212,45,1.63,115,1.87,51,0,110,0,1.87
1213,45,1.63,115,1.87,52,0,110,0,1.87
1214,45,1.63,115,1.87,52,0,110,0,1.87
1215,45,1.63,115,1.87,52,0,110,0,1.87
1216,45,1.63,115,1.87,52,0,110,0,1.87
1217,45,1.63,115,1.87,51,56,110,61.6,63.47
1218,45,1.63,115,1.87,60,81,110,89.1,90.97
1219,45,1.63,115,1.87,61,97,110,106.7,108.57
1220,45,1.63,115,1.87,55,21,110,23.1,24.97
1221,45,1.63,115,1.87,55,21,110,23.1,24.97
1222,45,1.63,115,1.87,54,28,110,30.8,32.67
1223,45,1.63,115,1.87,53,22,110,24.2,26.07
1224,45,1.63,115,1.87,53,16,110,17.6,19.47
1225,45,1.63,115,1.87,53,19,110,20.9,22.77
1226,45,1.63,115,1.87,53,24,110,26.4,28.27
1227,45,1.63,115,1.87,52,22,110,24.2,26.07
1228,45,1.63,115,1.87,53,22,110,24.2,26.07
1229,45,1.63,115,1.87,54,22,110,24.2,26.07
1230,45,1.63,115,1.87,52,22,110,24.2,26.07
1231,45,1.63,115,1.87,54,22,110,24.2,26.07
1232,45,1.63,115,1.87,54,24,110,26.4,28.27
1233,45,1.63,115,1.87,54,22,110,24.2,26.07
1234,45,1.63,115,1.87,53,22,110,24.2,26.07
1235,45,1.63,115,1.87,53,22,110,24.2,26.07
1236,45,1.63,115,1.87,54,20,110,22,23.87
1237,45,1.63,115,1.87,53,23,110,25.3,27.17
1238,45,1.63,115,1.87,53,22,110,24.2,26.07
1239,45,1.63,115,1.87,54,22,110,24.2,26.07
1240,45,1.63,115,1.87,53,22,110,24.2,26.07
1241,45,1.63,115,1.87,54,22,110,24.2,26.07
1242,45,1.63,115,1.87,53,21,110,23.1,24.97
1243,45,1.63,115,1.87,53,22,110,24.2,26.07
1244,45,1.63,115,1.87,53,22,110,24.2,26.07
1245,45,1.63,115,1.87,54,16,110,17.6,19.47
1246,45,1.63,115,1.87,54,22,110,24.2,26.07
1247,45,1.63,115,1.87,56,35,110,38.5,40.37
1248,45,1.63,115,1.87,52,0,110,0,1.87
1249,45,1.63,115,1.87,52,0,110,0,1.87
1250,45,1.63,115,1.87,52,0,110,0,1.87
1251,45,1.63,115,1.87,54,0,110,0,1.87
1252,45,1.63,115,1.87,52,0,110,0,1.87
1253,45,1.63,115,1.87,52,0,110,0,1.87
1254,45,1.63,115,1.87,53,50,110,55,56.87
1255,45,1.63,115,1.87,53,43,110,47.3,49.17
1256,45,1.63,115,1.87,54,24,110,26.4,28.27
1257,45,1.63,115,1.87,53,0,110,0,1.87
1258,45,1.63,115,1.87,52,20,110,22,23.87
1259,45,1.63,115,1.87,53,23,110,25.3,27.17
1260,45,1.63,115,1.87,53,17,110,18.7,20.57
1261,45,1.63,115,1.87,52,0,110,0,1.87
1262,45,1.63,115,1.87,52,0,110,0,1.87
1263,45,1.63,115,1.87,55,81,110,89.1,90.97
1264,45,1.63,115,1.87,52,0,110,0,1.87
1265,45,1.63,115,1.87,52,0,110,0,1.87
1266,45,1.63,115,1.87,56,85,110,93.5,95.37
1267,45,1.63,115,1.87,52,0,110,0,1.87
1268,45,1.63,115,1.87,52,0,110,0,1.87
1269,45,1.63,115,1.87,52,0,110,0,1.87
1270,45,1.63,115,1.87,52,12,110,13.2,15.07
1271,45,1.63,115,1.87,51,0,110,0,1.87
1272,45,1.63,115,1.87,51,0,110,0,1.87
1273,45,1.63,115,1.87,51,0,110,0,1.87
1274,45,1.63,115,1.87,54,87,110,95.7,97.57
1275,45,1.63,115,1.87,52,4,110,4.4,6.27
1276,45,1.63,115,1.87,52,0,110,0,1.87
1277,45,1.63,115,1.87,51,0,110,0,1.87
1278,45,1.63,115,1.87,52,0,110,0,1.87
1279,45,1.63,115,1.87,52,7,110,7.7,9.57
1280,45,1.63,115,1.87,52,0,110,0,1.87
1281,45,1.63,115,1.87,51,0,110,0,1.87
1282,45,1.63,115,1.87,51,1,110,1.1,2.97
1283,45,1.63,115,1.87,60,76,110,83.6,85.47
1284,45,1.63,115,1.87,62,100,110,110,111.87
1285,45,1.63,115,1.87,55,21,110,23.1,24.97
1286,45,1.63,115,1.87,55,28,110,30.8,32.67
1287,45,1.63,115,1.87,53,21,110,23.1,24.97
1288,45,1.63,115,1.87,54,20,110,22,23.87
1289,45,1.63,115,1.87,53,22,110,24.2,26.07
1290,45,1.63,115,1.87,54,24,110,26.4,28.27
1291,45,1.63,115,1.87,53,22,110,24.2,26.07
1292,45,1.63,115,1.87,54,29,110,31.9,33.77
1293,45,1.63,115,1.87,53,19,110,20.9,22.77
1294,45,1.63,115,1.87,55,29,110,31.9,33.77
1295,45,1.63,115,1.87,54,22,110,24.2,26.07
1296,45,1.63,115,1.87,54,18,110,19.8,21.67
1297,45,1.63,115,1.87,55,22,110,24.2,26.07
1298,45,1.63,115,1.87,54,22,110,24.2,26.07
1299,45,1.63,115,1.87,54,22,110,24.2,26.07
1300,45,1.63,115,1.87,56,23,110,25.3,27.17
1301,45,1.63,115,1.87,55,22,110,24.2,26.07
1302,45,1.63,115,1.87,56,15,110,16.5,18.37
1303,45,1.63,115,1.87,55,22,110,24.2,26.07
1304,45,1.63,115,1.87,55,22,110,24.2,26.07
1305,45,1.63,115,1.87,56,15,110,16.5,18.37
1306,45,1.63,115,1.87,56,22,110,24.2,26.07
1307,45,1.63,115,1.87,55,22,110,24.2,26.07
1308,45,1.63,115,1.87,55,22,110,24.2,26.07
1309,45,1.63,115,1.87,57,22,110,24.2,26.07
1310,45,1.63,115,1.87,55,15,110,16.5,18.37
1311,45,1.63,115,1.87,57,22,110,24.2,26.07
1312,45,1.63,115,1.87,57,22,110,24.2,26.07
1313,45,1.63,115,1.87,56,22,110,24.2,26.07
1314,45,1.63,115,1.87,56,18,110,19.8,21.67
1315,45,1.63,115,1.87,56,22,110,24.2,26.07
1316,45,1.63,115,1.87,56,22,110,24.2,26.07
1317,45,1.63,115,1.87,57,22,110,24.2,26.07
1318,45,1.63,115,1.87,58,22,110,24.2,26.07
1319,45,1.63,115,1.87,57,22,110,24.2,26.07
1320,45,1.63,115,1.87,57,22,110,24.2,26.07
1321,45,1.63,115,1.87,57,22,110,24.2,26.07
1322,45,1.63,115,1.87,57,22,110,24.2,26.07
1323,45,1.63,115,1.87,58,22,110,24.2,26.07
1324,45,1.63,115,1.87,58,23,110,25.3,27.17
1325,45,1.63,115,1.87,58,22,110,24.2,26.07
1326,45,1.63,115,1.88,59,22,110,24.2,26.08
1327,45,1.63,115,1.88,58,22,110,24.2,26.08
1328,45,1.63,115,1.88,57,22,110,24.2,26.08
1329,45,1.63,115,1.88,59,22,110,24.2,26.08
1330,45,1.63,115,1.88,59,22,110,24.2,26.08
1331,45,1.63,115,1.88,58,22,110,24.2,26.08
1332,45,1.63,115,1.88,58,26,110,28.6,30.48
1333,45,1.63,115,1.88,59,21,110,23.1,24.98
1334,45,1.63,115,1.88,58,22,110,24.2,26.08
1335,45,1.63,115,1.88,58,54,110,59.4,61.28
1336,45,1.63,115,1.88,57,0,110,0,1.88
1337,45,1.63,115,1.88,57,0,110,0,1.88
1338,45,1.63,115,1.88,57,0,110,0,1.88
1339,45,1.63,115,1.88,61,50,110,55,56.88
1340,45,1.63,115,1.88,58,0,110,0,1.88
1341,45,1.63,115,1.88,57,0,110,0,1.88
1342,45,1.63,115,1.88,57,0,110,0,1.88
1343,45,1.63,115,1.88,58,0,110,0,1.88
1344,45,1.63,115,1.88,59,3,110,3.3,5.18
1345,45,1.63,115,1.88,64,49,110,53.9,55.78
1346,45,1.63,115,1.88,58,0,110,0,1.88
1347,45,1.63,115,1.88,58,25,110,27.5,29.38
1348,45,1.63,115,1.88,58,5,110,5.5,7.38
1349,45,1.63,115,1.88,58,0,110,0,1.88
1350,45,1.63,115,1.88,57,0,110,0,1.88
1351,45,1.63,115,1.88,60,78,110,85.8,87.68
1352,45,1.63,115,1.88,58,0,110,0,1.88
1353,45,1.63,115,1.88,57,0,110,0,1.88
1354,45,1.63,115,1.88,63,46,110,50.6,52.48
1355,45,1.63,115,1.88,58,0,110,0,1.88
1356,45,1.63,115,1.88,57,0,110,0,1.88
1357,45,1.63,115,1.88,58,57,110,62.7,64.58
1358,45,1.63,115,1.88,58,13,110,14.3,16.18
1359,45,1.63,115,1.88,57,0,110,0,1.88
1360,45,1.63,115,1.88,57,0,110,0,1.88
1361,45,1.63,115,1.88,58,0,110,0,1.88
1362,45,1.63,115,1.88,65,85,110,93.5,95.38
1363,45,1.63,115,1.88,59,25,110,27.5,29.38
1364,45,1.63,115,1.88,58,0,110,0,1.88
1365,45,1.63,115,1.88,57,0,110,0,1.88
1366,45,1.63,115,1.88,58,55,110,60.5,62.38
1367,45,1.63,115,1.88,58,0,110,0,1.88
1368,45,1.63,115,1.88,58,0,110,0,1.88
1369,45,1.63,115,1.88,58,0,110,0,1.88
1370,45,1.63,115,1.88,57,0,110,0,1.88
1371,45,1.63,115,1.88,65,89,110,97.9,99.78
1372,45,1.63,115,1.88,67,70,110,77,78.88
1373,45,1.63,115,1.88,60,22,110,24.2,26.08
1374,45,1.63,115,1.88,60,14,110,15.4,17.28
1375,45,1.63,115,1.88,59,22,110,24.2,26.08
1376,45,1.63,115,1.88,60,22,110,24.2,26.08
1377,45,1.63,115,1.88,60,26,110,28.6,30.48
1378,45,1.63,115,1.88,59,22,110,24.2,26.08
1379,45,1.63,115,1.88,60,22,110,24.2,26.08
1380,45,1.63,115,1.88,60,16,110,17.6,19.48
1381,45,1.63,115,1.88,59,22,110,24.2,26.08
1382,45,1.63,115,1.88,59,22,110,24.2,26.08
1383,45,1.63,115,1.88,59,22,110,24.2,26.08
1384,45,1.63,115,1.88,59,22,110,24.2,26.08
1385,45,1.63,115,1.88,59,22,110,24.2,26.08
1386,45,1.63,115,1.88,60,22,110,24.2,26.08
1387,45,1.63,115,1.88,59,22,110,24.2,26.08
1388,45,1.63,115,1.88,61,22,110,24.2,26.08
1389,45,1.63,115,1.88,59,25,110,27.5,29.38
1390,45,1.63,115,1.88,59,21,110,23.1,24.98
1391,45,1.63,115,1.88,61,22,110,24.2,26.08
1392,45,1.63,115,1.88,59,22,110,24.2,26.08
1393,45,1.63,115,1.88,61,22,110,24.2,26.08
1394,45,1.63,115,1.88,61,21,110,23.1,24.98
1395,45,1.63,115,1.88,61,22,110,24.2,26.08
1396,45,1.63,115,1.88,60,22,110,24.2,26.08
1397,45,1.63,115,1.88,60,15,110,16.5,18.38
1398,45,1.63,115,1.88,61,21,110,23.1,24.98
1399,45,1.63,115,1.88,61,22,110,24.2,26.08
1400,45,1.63,115,1.88,60,15,110,16.5,18.38
1401,45,1.63,115,1.88,60,22,110,24.2,26.08
1402,45,1.63,115,1.88,61,22,110,24.2,26.08
1403,45,1.63,115,1.88,60,20,110,22,23.88
1404,45,1.63,115,1.88,60,22,110,24.2,26.08
1405,45,1.63,115,1.88,60,22,110,24.2,26.08
1406,45,1.63,115,1.88,60,22,110,24.2,26.08
1407,45,1.63,115,1.88,61,22,110,24.2,26.08
1408,45,1.63,115,1.88,60,18,110,19.8,21.68
1409,45,1.63,115,1.88,60,22,110,24.2,26.08
1410,45,1.63,115,1.88,60,22,110,24.2,26.08
1411,45,1.63,115,1.88,60,22,110,24.2,26.08
1412,45,1.63,115,1.88,62,22,110,24.2,26.08
1413,45,1.63,115,1.88,62,22,110,24.2,26.08
1414,45,1.63,115,1.88,63,17,110,18.7,20.58
1415,45,1.63,115,1.88,62,22,110,24.2,26.08
1416,45,1.63,115,1.88,60,0,110,0,1.88
1417,45,1.63,115,1.88,60,0,110,0,1.88
1418,45,1.63,115,1.88,60,0,110,0,1.88
1419,45,1.63,115,1.88,60,58,110,63.8,65.68
1420,45,1.63,115,1.88,61,3,110,3.3,5.18
1421,45,1.63,115,1.88,60,0,110,0,1.88
1422,45,1.63,115,1.88,60,0,110,0,1.88
1423,45,1.63,115,1.88,69,59,110,64.9,66.78
1424,45,1.63,115,1.88,65,70,110,77,78.88
1425,45,1.63,115,1.88,67,34,110,37.4,39.28
1426,45,1.63,115,1.88,61,23,110,25.3,27.18
1427,45,1.63,115,1.88,63,58,110,63.8,65.68
1428,45,1.63,115,1.88,60,16,110,17.6,19.48
1429,45,1.63,115,1.88,60,0,110,0,1.88
1430,45,1.63,115,1.88,60,0,110,0,1.88
1431,45,1.63,115,1.88,60,32,110,35.2,37.08
1432,45,1.63,115,1.88,60,1,110,1.1,2.98
1433,45,1.63,115,1.88,60,0,110,0,1.88
1434,45,1.63,115,1.88,60,0,110,0,1.88
1435,45,1.63,115,1.88,64,92,110,101.2,103.08
1436,45,1.63,115,1.88,60,0,110,0,1.88
1437,45,1.63,115,1.88,60,0,110,0,1.88
1438,45,1.63,115,1.88,60,12,110,13.2,15.08
1439,45,1.63,115,1.88,60,0,110,0,1.88
1440,45,1.63,115,1.88,60,0,110,0,1.88
1441,45,1.63,115,1.88,60,54,110,59.4,61.28
1442,45,1.63,115,1.88,66,20,110,22,23.88
1443,45,1.63,115,1.88,60,0,110,0,1.88
1444,45,1.63,115,1.88,60,0,110,0,1.88
1445,45,1.63,115,1.88,60,0,110,0,1.88
1446,45,1.63,115,1.88,61,42,110,46.2,48.08
1447,45,1.63,115,1.88,64,20,110,22,23.88
1448,45,1.64,115,1.88,64,76,110,83.6,85.48
1449,45,1.64,115,1.88,60,0,110,0,1.88
1450,45,1.64,115,1.88,59,0,110,0,1.88
1451,45,1.64,115,1.88,66,45,110,49.5,51.38
1452,45,1.64,115,1.88,61,25,110,27.5,29.38
1453,45,1.64,115,1.88,68,96,110,105.6,107.48
1454,45,1.64,115,1.88,61,28,110,30.8,32.68
1455,45,1.64,115,1.88,61,22,110,24.2,26.08
1456,45,1.64,115,1.88,61,22,110,24.2,26.08
1457,45,1.64,115,1.88,61,22,110,24.2,26.08
1458,45,1.64,115,1.88,62,22,110,24.2,26.08
1459,45,1.64,115,1.88,61,22,110,24.2,26.08
1460,45,1.64,115,1.88,61,22,110,24.2,26.08
1461,45,1.64,115,1.88,61,20,110,22,23.88
1462,45,1.64,115,1.88,61,22,110,24.2,26.08
1463,45,1.64,115,1.88,61,22,110,24.2,26.08
1464,45,1.64,115,1.88,61,23,110,25.3,27.18
1465,45,1.64,115,1.88,61,21,110,23.1,24.98
1466,45,1.64,115,1.88,61,22,110,24.2,26.08
1467,45,1.64,115,1.88,62,24,110,26.4,28.28
1468,45,1.64,115,1.88,62,21,110,23.1,24.98
1469,45,1.64,115,1.88,61,24,110,26.4,28.28
1470,45,1.64,115,1.88,62,22,110,24.2,26.08
1471,45,1.64,115,1.88,61,22,110,24.2,26.08
1472,45,1.64,115,1.88,61,22,110,24.2,26.08
1473,45,1.64,115,1.88,61,22,110,24.2,26.08
1474,45,1.64,115,1.88,61,21,110,23.1,24.98
1475,45,1.64,115,1.88,62,23,110,25.3,27.18
1476,45,1.64,115,1.88,63,26,110,28.6,30.48
1477,45,1.64,115,1.88,62,18,110,19.8,21.68
1478,45,1.64,115,1.88,61,22,110,24.2,26.08
1479,45,1.64,115,1.88,61,22,110,24.2,26.08
1480,45,1.64,115,1.88,62,22,110,24.2,26.08
1481,45,1.64,115,1.88,62,22,110,24.2,26.08
1482,45,1.64,115,1.88,62,22,110,24.2,26.08
1483,45,1.64,115,1.88,62,22,110,24.2,26.08
1484,45,1.64,115,1.88,63,22,110,24.2,26.08
1485,45,1.64,115,1.88,62,22,110,24.2,26.08
1486,45,1.64,115,1.88,62,15,110,16.5,18.38
1487,45,1.64,115,1.88,62,22,110,24.2,26.08
1488,45,1.64,115,1.88,63,20,110,22,23.88
1489,45,1.64,115,1.88,63,22,110,24.2,26.08
1490,45,1.64,115,1.88,64,22,110,24.2,26.08
1491,45,1.64,115,1.88,62,15,110,16.5,18.38
1492,45,1.64,115,1.88,63,56,110,61.6,63.48
1493,45,1.64,115,1.88,62,0,110,0,1.88
1494,45,1.64,115,1.88,61,0,110,0,1.88
1495,45,1.64,115,1.88,61,0,110,0,1.88
1496,45,1.64,115,1.88,67,51,110,56.1,57.98
1497,45,1.64,115,1.88,61,0,110,0,1.88
1498,45,1.64,115,1.88,61,0,110,0,1.88
1499,45,1.64,115,1.88,61,29,110,31.9,33.78
1500,45,1.64,115,1.88,62,1,110,1.1,2.98
1501,45,1.64,115,1.88,62,43,110,47.3,49.18
1502,45,1.64,115,1.88,61,24,110,26.4,28.28
1503,45,1.64,115,1.88,61,0,110,0,1.88
1504,45,1.64,115,1.88,61,20,110,22,23.88
1505,45,1.64,115,1.88,61,1,110,1.1,2.98
1506,45,1.64,115,1.88,60,0,110,0,1.88
1507,45,1.64,115,1.88,60,0,110,0,1.88
1508,45,1.64,115,1.88,62,43,110,47.3,49.18
1509,45,1.64,115,1.88,60,0,110,0,1.88
1510,45,1.64,115,1.88,59,0,110,0,1.88
1511,45,1.64,115,1.88,67,95,110,104.5,106.38
1512,45,1.64,115,1.88,59,0,110,0,1.88
1513,45,1.64,115,1.88,59,0,110,0,1.88
1514,45,1.64,115,1.88,59,0,110,0,1.88
1515,45,1.64,115,1.88,59,23,110,25.3,27.18
1516,45,1.64,115,1.88,58,0,110,0,1.88
1517,45,1.64,115,1.88,58,0,110,0,1.88
1518,45,1.64,115,1.88,58,0,110,0,1.88
1519,45,1.64,115,1.88,66,90,110,99,100.88
1520,45,1.64,115,1.88,60,79,110,86.9,88.78
1521,45,1.64,115,1.88,58,0,110,0,1.88
1522,45,1.64,115,1.88,57,0,110,0,1.88
1523,45,1.64,115,1.88,58,54,110,59.4,61.28
1524,45,1.64,115,1.88,58,0,110,0,1.88
1525,45,1.64,115,1.88,58,0,110,0,1.88
1526,45,1.64,115,1.88,57,0,110,0,1.88
1527,45,1.64,115,1.88,57,39,110,42.9,44.78
1528,45,1.64,115,1.88,65,88,110,96.8,98.68
1529,45,1.64,115,1.88,67,98,110,107.8,109.68
1530,45,1.64,115,1.88,60,50,110,55,56.88
1531,45,1.64,115,1.88,60,26,110,28.6,30.48
1532,45,1.64,115,1.88,60,22,110,24.2,26.08
1533,45,1.64,115,1.88,58,23,110,25.3,27.18
1534,45,1.64,115,1.88,59,22,110,24.2,26.08
1535,45,1.64,115,1.88,58,22,110,24.2,26.08
1536,45,1.64,115,1.88,57,22,110,24.2,26.08
1537,45,1.64,115,1.88,58,22,110,24.2,26.08
1538,45,1.64,115,1.88,58,22,110,24.2,26.08
1539,45,1.64,115,1.88,57,22,110,24.2,26.08
1540,45,1.64,115,1.88,58,22,110,24.2,26.08
1541,45,1.64,115,1.88,59,22,110,24.2,26.08
1542,45,1.64,115,1.88,59,22,110,24.2,26.08
1543,45,1.64,115,1.88,57,15,110,16.5,18.38
1544,45,1.64,115,1.89,59,20,110,22,23.89
1545,45,1.64,115,1.89,57,20,110,22,23.89
1546,45,1.64,115,1.89,58,22,110,24.2,26.09
1547,45,1.64,115,1.89,57,22,110,24.2,26.09
1548,45,1.64,115,1.89,57,22,110,24.2,26.09
1549,45,1.64,115,1.89,57,22,110,24.2,26.09
1550,45,1.64,115,1.89,57,22,110,24.2,26.09
1551,45,1.64,115,1.89,58,22,110,24.2,26.09
1552,45,1.64,115,1.89,57,19,110,20.9,22.79
1553,45,1.64,115,1.89,58,20,110,22,23.89
1554,45,1.64,115,1.89,57,21,110,23.1,24.99
1555,45,1.64,115,1.89,57,22,110,24.2,26.09
1556,45,1.64,115,1.89,57,22,110,24.2,26.09
1557,45,1.64,115,1.89,57,22,110,24.2,26.09
1558,45,1.64,115,1.89,57,22,110,24.2,26.09
1559,45,1.64,115,1.89,58,22,110,24.2,26.09
1560,45,1.64,115,1.89,57,20,110,22,23.89
1561,45,1.64,115,1.89,58,20,110,22,23.89
1562,45,1.64,115,1.89,57,22,110,24.2,26.09
1563,45,1.64,115,1.89,59,22,110,24.2,26.09
1564,45,1.64,115,1.89,57,20,110,22,23.89
1565,45,1.64,115,1.89,57,0,110,0,1.89
1566,45,1.64,115,1.89,56,0,110,0,1.89
1567,45,1.64,115,1.89,56,0,110,0,1.89
1568,45,1.64,115,1.89,57,48,110,52.8,54.69
1569,45,1.64,115,1.89,57,5,110,5.5,7.39
1570,45,1.64,115,1.89,56,0,110,0,1.89
1571,45,1.64,115,1.89,56,0,110,0,1.89
1572,45,1.64,115,1.89,62,87,110,95.7,97.59
1573,45,1.64,115,1.89,63,82,110,90.2,92.09
1574,45,1.64,115,1.89,57,25,110,27.5,29.39
1575,45,1.64,115,1.89,56,0,110,0,1.89
1576,45,1.64,115,1.89,56,0,110,0,1.89
1577,45,1.64,115,1.89,64,69,110,75.9,77.79
1578,45,1.64,115,1.89,56,0,110,0,1.89
1579,45,1.64,115,1.89,55,0,110,0,1.89
1580,45,1.64,115,1.89,59,71,110,78.1,79.99
1581,45,1.64,115,1.89,56,0,110,0,1.89
1582,45,1.64,115,1.89,55,0,110,0,1.89
1583,45,1.64,115,1.89,55,14,110,15.4,17.29
1584,45,1.64,115,1.89,56,3,110,3.3,5.19
1585,45,1.64,115,1.89,55,0,110,0,1.89
1586,45,1.64,115,1.89,55,0,110,0,1.89
1587,45,1.64,115,1.89,55,4,110,4.4,6.29
1588,45,1.64,115,1.89,55,0,110,0,1.89
1589,45,1.64,115,1.89,54,0,110,0,1.89
1590,45,1.64,115,1.89,54,0,110,0,1.89
1591,45,1.64,115,1.89,60,86,110,94.6,96.49
1592,45,1.64,115,1.89,55,0,110,0,1.89
1593,45,1.64,115,1.89,55,0,110,0,1.89
1594,45,1.64,115,1.89,54,0,110,0,1.89
1595,45,1.64,115,1.89,54,47,110,51.7,53.59
1596,45,1.64,115,1.89,61,80,110,88,89.89
1597,45,1.64,115,1.89,56,82,110,90.2,92.09
1598,45,1.64,115,1.89,54,0,110,0,1.89
1599,45,1.64,115,1.89,54,0,110,0,1.89
1600,45,1.64,115,1.89,62,81,110,89.1,90.99
1601,45,1.64,115,1.89,56,32,110,35.2,37.09
1602,45,1.64,115,1.89,57,75,110,82.5,84.39
1603,45,1.64,115,1.89,58,21,110,23.1,24.99
1604,45,1.64,115,1.89,56,28,110,30.8,32.69
1605,45,1.64,115,1.89,57,22,110,24.2,26.09
1606,45,1.64,115,1.89,55,22,110,24.2,26.09
1607,45,1.64,115,1.89,55,22,110,24.2,26.09
1608,45,1.64,115,1.89,55,22,110,24.2,26.09
1609,45,1.64,115,1.89,55,27,110,29.7,31.59
1610,45,1.64,115,1.89,55,22,110,24.2,26.09
1611,45,1.64,115,1.89,55,22,110,24.2,26.09
1612,45,1.64,115,1.89,54,22,110,24.2,26.09
1613,45,1.64,115,1.89,55,22,110,24.2,26.09
1614,45,1.64,115,1.89,55,22,110,24.2,26.09
1615,45,1.64,115,1.89,56,15,110,16.5,18.39
1616,45,1.64,115,1.89,56,22,110,24.2,26.09
1617,45,1.64,115,1.89,55,23,110,25.3,27.19
1618,45,1.64,115,1.89,56,22,110,24.2,26.09
1619,45,1.64,115,1.89,55,22,110,24.2,26.09
1620,45,1.64,115,1.89,55,22,110,24.2,26.09
1621,45,1.64,115,1.89,55,21,110,23.1,24.99
1622,45,1.64,115,1.89,55,22,110,24.2,26.09
1623,45,1.64,115,1.89,56,22,110,24.2,26.09
1624,45,1.64,115,1.89,56,22,110,24.2,26.09
1625,45,1.64,115,1.89,56,22,110,24.2,26.09
1626,45,1.64,115,1.89,55,22,110,24.2,26.09
1627,45,1.64,115,1.89,55,22,110,24.2,26.09
1628,45,1.64,115,1.89,57,22,110,24.2,26.09
1629,45,1.64,115,1.89,55,16,110,17.6,19.49
1630,45,1.64,115,1.89,56,22,110,24.2,26.09
1631,45,1.64,115,1.89,55,27,110,29.7,31.59
1632,45,1.64,115,1.89,56,22,110,24.2,26.09
1633,45,1.64,115,1.89,56,21,110,23.1,24.99
1634,45,1.64,115,1.89,55,21,110,23.1,24.99
1635,45,1.64,115,1.89,56,22,110,24.2,26.09
1636,45,1.64,115,1.89,55,22,110,24.2,26.09
1637,45,1.64,115,1.89,55,22,110,24.2,26.09
1638,45,1.64,115,1.89,56,22,110,24.2,26.09
1639,45,1.64,115,1.89,55,22,110,24.2,26.09
1640,45,1.64,115,1.89,56,22,110,24.2,26.09
1641,45,1.64,115,1.89,57,20,110,22,23.89
1642,45,1.64,115,1.89,55,22,110,24.2,26.09
1643,45,1.64,115,1.89,55,22,110,24.2,26.09
1644,45,1.64,115,1.89,56,22,110,24.2,26.09
1645,45,1.64,115,1.89,55,28,110,30.8,32.69
1646,45,1.64,115,1.89,55,0,110,0,1.89
1647,45,1.64,115,1.89,54,0,110,0,1.89
1648,45,1.64,115,1.89,54,37,110,40.7,42.59
1649,45,1.64,115,1.89,56,74,110,81.4,83.29
1650,45,1.64,115,1.89,54,0,110,0,1.89
1651,45,1.64,115,1.89,54,0,110,0,1.89
1652,45,1.64,115,1.89,59,73,110,80.3,82.19
1653,45,1.64,115,1.89,59,31,110,34.1,35.99
1654,45,1.64,115,1.89,61,48,110,52.8,54.69
1655,45,1.64,115,1.89,55,7,110,7.7,9.59
1656,45,1.64,115,1.89,58,28,110,30.8,32.69
1657,45,1.64,115,1.89,54,20,110,22,23.89
1658,45,1.64,115,1.89,54,0,110,0,1.89
1659,45,1.64,115,1.89,54,0,110,0,1.89
1660,45,1.64,115,1.89,54,0,110,0,1.89
1661,45,1.64,115,1.89,54,0,110,0,1.89
1662,45,1.64,115,1.89,54,0,110,0,1.89
1663,45,1.64,115,1.89,54,0,110,0,1.89
1664,45,1.64,115,1.89,55,11,110,12.1,13.99
1665,45,1.64,115,1.89,54,0,110,0,1.89
1666,45,1.64,115,1.89,53,0,110,0,1.89
1667,45,1.64,115,1.89,53,0,110,0,1.89
1668,45,1.64,115,1.89,53,0,110,0,1.89
1669,45,1.64,115,1.89,53,0,110,0,1.89
1670,45,1.64,115,1.89,53,2,110,2.2,4.09
1671,45,1.64,115,1.89,59,61,110,67.1,68.99
1672,45,1.64,115,1.89,53,0,110,0,1.89
1673,45,1.64,115,1.89,53,0,110,0,1.89
1674,45,1.64,115,1.89,53,0,110,0,1.89
1675,45,1.64,115,1.89,53,57,110,62.7,64.59
1676,45,1.64,115,1.89,59,65,110,71.5,73.39
1677,45,1.64,115,1.89,60,86,110,94.6,96.49
1678,45,1.64,115,1.89,53,0,110,0,1.89
1679,45,1.64,115,1.89,52,0,110,0,1.89
1680,45,1.64,115,1.89,60,72,110,79.2,81.09
1681,45,1.64,115,1.89,53,0,110,0,1.89
1682,45,1.64,115,1.89,63,97,110,106.7,108.59
1683,45,1.64,115,1.89,55,21,110,23.1,24.99
1684,45,1.64,115,1.89,55,15,110,16.5,18.39
1685,45,1.64,115,1.89,55,28,110,30.8,32.69
1686,45,1.64,115,1.89,53,22,110,24.2,26.09
1687,45,1.64,115,1.89,53,22,110,24.2,26.09
