Times,CPU Temperature (°C),CPU Usage (%),Adjusted CPU Power (W),CPU Energy (J),GPU Temperature (°C),GPU Usage (%),Adjusted GPU Power (W),GPU Energy (J),Total Energy (J)
1402,45,1.53,115,1.76,68,94,110,103.4,105.16
1403,45,1.53,115,1.76,60,0,110,0,1.76
1404,45,1.53,115,1.76,60,0,110,0,1.76
1405,45,1.53,115,1.76,59,14,110,15.4,17.16
1406,45,1.53,115,1.76,63,64,110,70.4,72.16
1407,45,1.53,115,1.76,63,71,110,78.1,79.86
1408,45,1.53,115,1.76,59,54,110,59.4,61.16
1409,45,1.53,115,1.76,63,41,110,45.1,46.86
1410,45,1.53,115,1.76,62,72,110,79.2,80.96
1411,45,1.53,115,1.76,61,71,110,78.1,79.86
1412,45,1.53,115,1.76,64,79,110,86.9,88.66
1413,45,1.53,115,1.76,62,43,110,47.3,49.06
1414,45,1.53,115,1.76,66,93,110,102.3,104.06
1415,45,1.53,115,1.76,66,94,110,103.4,105.16
1416,45,1.53,115,1.76,67,94,110,103.4,105.16
1417,45,1.53,115,1.76,67,93,110,102.3,104.06
1418,45,1.53,115,1.76,67,94,110,103.4,105.16
1419,45,1.53,115,1.76,60,4,110,4.4,6.16
1420,45,1.53,115,1.76,59,0,110,0,1.76
1421,45,1.53,115,1.76,58,0,110,0,1.76
1422,45,1.53,115,1.76,62,62,110,68.2,69.96
1423,45,1.53,115,1.76,64,78,110,85.8,87.56
1424,45,1.53,115,1.76,62,54,110,59.4,61.16
1425,45,1.53,115,1.76,60,49,110,53.9,55.66
1426,45,1.53,115,1.76,62,41,110,45.1,46.86
1427,45,1.53,115,1.76,63,71,110,78.1,79.86
1428,45,1.53,115,1.76,63,66,110,72.6,74.36
1429,45,1.53,115,1.76,62,27,110,29.7,31.46
1430,45,1.53,115,1.76,65,93,110,102.3,104.06
1431,45,1.53,115,1.76,66,93,110,102.3,104.06
1432,45,1.53,115,1.76,67,94,110,103.4,105.16
1433,45,1.53,115,1.76,59,8,110,8.8,10.56
1434,45,1.53,115,1.76,58,0,110,0,1.76
1435,45,1.53,115,1.76,58,0,110,0,1.76
1436,45,1.53,115,1.76,61,38,110,41.8,43.56
1437,45,1.53,115,1.76,63,75,110,82.5,84.26
1438,45,1.53,115,1.76,61,54,110,59.4,61.16
1439,45,1.53,115,1.76,63,54,110,59.4,61.16
1440,45,1.53,115,1.76,61,41,110,45.1,46.86
1441,45,1.53,115,1.76,60,34,110,37.4,39.16
1442,45,1.53,115,1.76,62,68,110,74.8,76.56
1443,45,1.53,115,1.76,58,21,110,23.1,24.86
1444,45,1.53,115,1.76,64,88,110,96.8,98.56
1445,45,1.53,115,1.76,65,94,110,103.4,105.16
1446,45,1.53,115,1.76,66,94,110,103.4,105.16
1447,45,1.53,115,1.76,66,93,110,102.3,104.06
1448,45,1.53,115,1.76,59,0,110,0,1.76
1449,45,1.53,115,1.76,58,0,110,0,1.76
1450,45,1.53,115,1.76,57,11,110,12.1,13.86
1451,45,1.53,115,1.76,62,54,110,59.4,61.16
1452,45,1.53,115,1.76,61,72,110,79.2,80.96
1453,45,1.53,115,1.76,59,63,110,69.3,71.06
1454,45,1.53,115,1.76,58,39,110,42.9,44.66
1455,45,1.53,115,1.76,62,71,110,78.1,79.86
1456,45,1.53,115,1.76,62,63,110,69.3,71.06
1457,45,1.53,115,1.76,61,67,110,73.7,75.46
1458,45,1.53,115,1.76,61,26,110,28.6,30.36
1459,45,1.53,115,1.76,64,92,110,101.2,102.96
1460,45,1.53,115,1.76,65,93,110,102.3,104.06
1461,45,1.53,115,1.76,65,94,110,103.4,105.16
1462,45,1.53,115,1.76,66,94,110,103.4,105.16
1463,45,1.53,115,1.76,66,93,110,102.3,104.06
1464,45,1.53,115,1.76,59,0,110,0,1.76
1465,45,1.53,115,1.76,58,0,110,0,1.76
1466,45,1.53,115,1.76,58,14,110,15.4,17.16
1467,45,1.53,115,1.76,62,68,110,74.8,76.56
1468,45,1.53,115,1.76,63,74,110,81.4,83.16
1469,45,1.53,115,1.76,58,57,110,62.7,64.46
1470,45,1.53,115,1.76,60,50,110,55,56.76
1471,45,1.53,115,1.76,62,70,110,77,78.76
1472,45,1.53,115,1.76,62,71,110,78.1,79.86
1473,45,1.53,115,1.76,62,66,110,72.6,74.36
1474,45,1.53,115,1.76,62,47,110,51.7,53.46
1475,45,1.53,115,1.76,64,93,110,102.3,104.06
1476,45,1.53,115,1.76,65,92,110,101.2,102.96
1477,45,1.53,115,1.76,66,93,110,102.3,104.06
1478,45,1.53,115,1.76,66,93,110,102.3,104.06
1479,45,1.53,115,1.76,66,93,110,102.3,104.06
1480,45,1.53,115,1.76,60,76,110,83.6,85.36
1481,45,1.53,115,1.76,58,0,110,0,1.76
1482,45,1.53,115,1.76,58,0,110,0,1.76
1483,45,1.53,115,1.76,59,31,110,34.1,35.86
1484,45,1.53,115,1.76,61,29,110,31.9,33.66
1485,45,1.53,115,1.76,61,24,110,26.4,28.16
1486,45,1.53,115,1.76,60,68,110,74.8,76.56
1487,45,1.53,115,1.76,60,64,110,70.4,72.16
1488,45,1.53,115,1.76,61,24,110,26.4,28.16
1489,45,1.53,115,1.76,62,49,110,53.9,55.66
1490,45,1.53,115,1.76,59,54,110,59.4,61.16
1491,45,1.53,115,1.76,63,21,110,23.1,24.86
1492,45,1.53,115,1.76,65,93,110,102.3,104.06
1493,45,1.53,115,1.76,65,93,110,102.3,104.06
1494,45,1.53,115,1.76,66,94,110,103.4,105.16
1495,45,1.53,115,1.76,66,94,110,103.4,105.16
1496,45,1.53,115,1.76,66,94,110,103.4,105.16
1497,45,1.53,115,1.76,66,94,110,103.4,105.16
1498,45,1.53,115,1.76,67,93,110,102.3,104.06
1499,45,1.53,115,1.76,64,83,110,91.3,93.06
1500,45,1.53,115,1.76,59,0,110,0,1.76
1501,45,1.53,115,1.76,58,0,110,0,1.76
1502,45,1.53,115,1.76,61,0,110,0,1.76
1503,45,1.53,115,1.76,60,54,110,59.4,61.16
1504,45,1.53,115,1.76,63,41,110,45.1,46.86
1505,45,1.53,115,1.76,62,53,110,58.3,60.06
1506,45,1.53,115,1.76,61,31,110,34.1,35.86
1507,45,1.53,115,1.76,59,53,110,58.3,60.06
1508,45,1.53,115,1.76,59,39,110,42.9,44.66
1509,45,1.53,115,1.76,62,59,110,64.9,66.66
1510,45,1.53,115,1.76,62,68,110,74.8,76.56
1511,45,1.53,115,1.76,65,93,110,102.3,104.06
1512,45,1.53,115,1.76,66,94,110,103.4,105.16
1513,45,1.53,115,1.76,66,93,110,102.3,104.06
1514,45,1.53,115,1.76,59,8,110,8.8,10.56
1515,45,1.53,115,1.76,58,0,110,0,1.76
1516,45,1.53,115,1.76,57,15,110,16.5,18.26
1517,45,1.53,115,1.76,61,68,110,74.8,76.56
1518,45,1.53,115,1.76,63,75,110,82.5,84.26
1519,45,1.53,115,1.76,58,37,110,40.7,42.46
1520,45,1.53,115,1.76,62,43,110,47.3,49.06
1521,45,1.53,115,1.76,62,65,110,71.5,73.26
1522,45,1.53,115,1.76,59,64,110,70.4,72.16
1523,45,1.53,115,1.76,62,73,110,80.3,82.06
1524,45,1.53,115,1.76,58,40,110,44,45.76
1525,45,1.53,115,1.76,64,94,110,103.4,105.16
1526,45,1.53,115,1.76,65,94,110,103.4,105.16
1527,45,1.53,115,1.76,65,93,110,102.3,104.06
1528,45,1.53,115,1.76,66,94,110,103.4,105.16
1529,45,1.53,115,1.76,66,93,110,102.3,104.06
1530,45,1.53,115,1.76,66,93,110,102.3,104.06
1531,45,1.53,115,1.76,66,94,110,103.4,105.16
1532,45,1.53,115,1.76,67,94,110,103.4,105.16
1533,45,1.53,115,1.76,59,8,110,8.8,10.56
1534,45,1.53,115,1.76,59,0,110,0,1.76
1535,45,1.53,115,1.76,58,2,110,2.2,3.96
1536,45,1.53,115,1.76,62,68,110,74.8,76.56
1537,45,1.53,115,1.76,63,74,110,81.4,83.16
1538,45,1.53,115,1.76,62,58,110,63.8,65.56
1539,45,1.53,115,1.76,59,54,110,59.4,61.16
1540,45,1.53,115,1.76,63,54,110,59.4,61.16
1541,45,1.53,115,1.76,62,53,110,58.3,60.06
1542,45,1.53,115,1.76,63,76,110,83.6,85.36
1543,45,1.53,115,1.76,62,27,110,29.7,31.46
1544,45,1.53,115,1.76,65,94,110,103.4,105.16
1545,45,1.53,115,1.76,65,94,110,103.4,105.16
1546,45,1.53,115,1.76,66,93,110,102.3,104.06
1547,45,1.53,115,1.76,62,86,110,94.6,96.36
1548,45,1.53,115,1.76,58,0,110,0,1.76
1549,45,1.53,115,1.76,57,0,110,0,1.76
1550,45,1.53,115,1.76,58,48,110,52.8,54.56
1551,45,1.53,115,1.76,58,54,110,59.4,61.16
1552,45,1.53,115,1.76,58,41,110,45.1,46.86
1553,45,1.53,115,1.76,62,67,110,73.7,75.46
1554,45,1.53,115,1.76,61,15,110,16.5,18.26
1555,45,1.53,115,1.76,62,42,110,46.2,47.96
1556,45,1.53,115,1.76,58,37,110,40.7,42.46
1557,45,1.53,115,1.76,58,73,110,80.3,82.06
1558,45,1.53,115,1.76,62,40,110,44,45.76
1559,45,1.53,115,1.76,65,94,110,103.4,105.16
1560,45,1.53,115,1.76,66,93,110,102.3,104.06
1561,45,1.53,115,1.76,65,93,110,102.3,104.06
1562,45,1.53,115,1.76,66,93,110,102.3,104.06
1563,45,1.53,115,1.76,61,79,110,86.9,88.66
1564,45,1.53,115,1.76,58,0,110,0,1.76
1565,45,1.53,115,1.76,57,0,110,0,1.76
1566,45,1.53,115,1.76,59,38,110,41.8,43.56
1567,45,1.53,115,1.76,58,52,110,57.2,58.96
1568,45,1.53,115,1.76,58,31,110,34.1,35.86
1569,45,1.53,115,1.76,61,69,110,75.9,77.66
1570,45,1.53,115,1.76,62,46,110,50.6,52.36
1571,45,1.53,115,1.76,58,54,110,59.4,61.16
1572,45,1.53,115,1.76,61,24,110,26.4,28.16
1573,45,1.53,115,1.76,60,31,110,34.1,35.86
1574,45,1.53,115,1.76,61,1,110,1.1,2.86
1575,45,1.53,115,1.76,65,93,110,102.3,104.06
1576,45,1.53,115,1.76,65,94,110,103.4,105.16
1577,45,1.53,115,1.76,65,94,110,103.4,105.16
1578,45,1.53,115,1.76,65,94,110,103.4,105.16
1579,45,1.53,115,1.76,66,93,110,102.3,104.06
1580,45,1.53,115,1.76,66,93,110,102.3,104.06
1581,45,1.53,115,1.76,58,0,110,0,1.76
1582,45,1.53,115,1.76,57,0,110,0,1.76
1583,45,1.53,115,1.76,60,43,110,47.3,49.06
1584,45,1.53,115,1.76,61,38,110,41.8,43.56
1585,45,1.53,115,1.76,61,43,110,47.3,49.06
1586,45,1.53,115,1.76,62,54,110,59.4,61.16
1587,45,1.53,115,1.76,61,38,110,41.8,43.56
1588,45,1.53,115,1.76,61,45,110,49.5,51.26
1589,45,1.53,115,1.76,58,54,110,59.4,61.16
1590,45,1.53,115,1.76,58,35,110,38.5,40.26
1591,45,1.53,115,1.76,58,54,110,59.4,61.16
1592,45,1.53,115,1.76,64,93,110,102.3,104.06
1593,45,1.53,115,1.76,65,94,110,103.4,105.16
1594,45,1.53,115,1.76,65,94,110,103.4,105.16
1595,45,1.53,115,1.76,60,35,110,38.5,40.26
1596,45,1.53,115,1.76,66,94,110,103.4,105.16
1597,45,1.53,115,1.76,66,94,110,103.4,105.16
1598,45,1.53,115,1.76,66,93,110,102.3,104.06
1599,45,1.53,115,1.76,58,0,110,0,1.76
1600,45,1.53,115,1.76,58,0,110,0,1.76
1601,45,1.53,115,1.76,57,13,110,14.3,16.06
1602,45,1.53,115,1.76,58,39,110,42.9,44.66
1603,45,1.53,115,1.76,59,70,110,77,78.76
1604,45,1.53,115,1.76,62,24,110,26.4,28.16
1605,45,1.53,115,1.76,58,14,110,15.4,17.16
1606,45,1.53,115,1.76,59,76,110,83.6,85.36
1607,45,1.53,115,1.76,59,40,110,44,45.76
1608,45,1.53,115,1.76,62,74,110,81.4,83.16
1609,45,1.53,115,1.76,62,66,110,72.6,74.36
1610,45,1.53,115,1.76,65,93,110,102.3,104.06
1611,45,1.53,115,1.76,65,94,110,103.4,105.16
1612,45,1.53,115,1.76,65,93,110,102.3,104.06
1613,45,1.53,115,1.76,66,93,110,102.3,104.06
1614,45,1.53,115,1.76,66,94,110,103.4,105.16
1615,45,1.53,115,1.76,67,94,110,103.4,105.16
1616,45,1.53,115,1.76,66,94,110,103.4,105.16
1617,45,1.53,115,1.76,66,93,110,102.3,104.06
1618,45,1.53,115,1.76,67,95,110,104.5,106.26
1619,45,1.53,115,1.76,59,0,110,0,1.76
1620,45,1.53,115,1.76,58,0,110,0,1.76
1621,45,1.53,115,1.76,60,10,110,11,12.76
1622,45,1.53,115,1.76,62,33,110,36.3,38.06
1623,45,1.53,115,1.76,63,67,110,73.7,75.46
1624,45,1.53,115,1.76,62,69,110,75.9,77.66
1625,45,1.53,115,1.76,60,14,110,15.4,17.16
1626,45,1.53,115,1.76,59,70,110,77,78.76
1627,45,1.53,115,1.76,59,54,110,59.4,61.16
1628,45,1.53,115,1.76,62,73,110,80.3,82.06
1629,45,1.53,115,1.76,62,39,110,42.9,44.66
1630,45,1.53,115,1.76,65,93,110,102.3,104.06
1631,45,1.53,115,1.76,65,94,110,103.4,105.16
1632,45,1.53,115,1.76,66,94,110,103.4,105.16
1633,45,1.53,115,1.76,67,94,110,103.4,105.16
1634,45,1.53,115,1.76,66,93,110,102.3,104.06
1635,45,1.53,115,1.76,62,93,110,102.3,104.06
1636,45,1.53,115,1.76,66,94,110,103.4,105.16
1637,45,1.53,115,1.76,67,94,110,103.4,105.16
1638,45,1.53,115,1.76,67,93,110,102.3,104.06
1639,45,1.53,115,1.76,68,94,110,103.4,105.16
1640,45,1.53,115,1.76,61,50,110,55,56.76
1641,45,1.53,115,1.76,59,0,110,0,1.76
1642,45,1.53,115,1.76,58,0,110,0,1.76
1643,45,1.53,115,1.76,61,16,110,17.6,19.36
1644,45,1.53,115,1.76,61,24,110,26.4,28.16
1645,45,1.53,115,1.76,59,54,110,59.4,61.16
1646,45,1.53,115,1.77,63,70,110,77,78.77
1647,45,1.53,115,1.77,63,73,110,80.3,82.07
1648,45,1.53,115,1.77,59,54,110,59.4,61.17
1649,45,1.53,115,1.77,62,59,110,64.9,66.67
1650,45,1.53,115,1.77,62,23,110,25.3,27.07
1651,45,1.53,115,1.77,64,78,110,85.8,87.57
1652,45,1.53,115,1.77,66,94,110,103.4,105.17
1653,45,1.53,115,1.77,66,94,110,103.4,105.17
1654,45,1.53,115,1.77,66,93,110,102.3,104.07
1655,45,1.54,115,1.77,66,94,110,103.4,105.17
1656,45,1.54,115,1.77,67,94,110,103.4,105.17
1657,45,1.54,115,1.77,67,94,110,103.4,105.17
1658,45,1.54,115,1.77,67,94,110,103.4,105.17
1659,45,1.54,115,1.77,60,0,110,0,1.77
1660,45,1.54,115,1.77,59,0,110,0,1.77
1661,45,1.54,115,1.77,58,0,110,0,1.77
1662,45,1.54,115,1.77,63,54,110,59.4,61.17
1663,45,1.54,115,1.77,63,74,110,81.4,83.17
1664,45,1.54,115,1.77,62,53,110,58.3,60.07
1665,45,1.54,115,1.77,63,54,110,59.4,61.17
1666,45,1.54,115,1.77,61,40,110,44,45.77
1667,45,1.54,115,1.77,61,4,110,4.4,6.17
1668,45,1.54,115,1.77,62,50,110,55,56.77
1669,45,1.54,115,1.77,59,54,110,59.4,61.17
1670,45,1.54,115,1.77,64,38,110,41.8,43.57
1671,45,1.54,115,1.77,65,94,110,103.4,105.17
1672,45,1.54,115,1.77,59,33,110,36.3,38.07
1673,45,1.54,115,1.77,58,0,110,0,1.77
1674,45,1.54,115,1.77,57,0,110,0,1.77
1675,45,1.54,115,1.77,58,31,110,34.1,35.87
1676,45,1.54,115,1.77,62,17,110,18.7,20.47
1677,45,1.54,115,1.77,60,36,110,39.6,41.37
1678,45,1.54,115,1.77,61,71,110,78.1,79.87
1679,45,1.54,115,1.77,63,73,110,80.3,82.07
1680,45,1.54,115,1.77,58,54,110,59.4,61.17
1681,45,1.54,115,1.77,61,67,110,73.7,75.47
1682,45,1.54,115,1.77,62,32,110,35.2,36.97
1683,45,1.54,115,1.77,62,7,110,7.7,9.47
1684,45,1.54,115,1.77,65,93,110,102.3,104.07
1685,45,1.54,115,1.77,65,93,110,102.3,104.07
1686,45,1.54,115,1.77,65,94,110,103.4,105.17
1687,45,1.54,115,1.77,66,93,110,102.3,104.07
1688,45,1.54,115,1.77,66,94,110,103.4,105.17
1689,45,1.54,115,1.77,64,19,110,20.9,22.67
1690,45,1.54,115,1.77,66,94,110,103.4,105.17
1691,45,1.54,115,1.77,66,93,110,102.3,104.07
1692,45,1.54,115,1.77,67,94,110,103.4,105.17
1693,45,1.54,115,1.77,67,94,110,103.4,105.17
1694,45,1.54,115,1.77,67,93,110,102.3,104.07
1695,45,1.54,115,1.77,67,94,110,103.4,105.17
1696,45,1.54,115,1.77,67,93,110,102.3,104.07
1697,45,1.54,115,1.77,68,94,110,103.4,105.17
1698,45,1.54,115,1.77,62,64,110,70.4,72.17
1699,45,1.54,115,1.77,60,0,110,0,1.77
1700,45,1.54,115,1.77,59,0,110,0,1.77
1701,45,1.54,115,1.77,59,26,110,28.6,30.37
1702,45,1.54,115,1.77,59,33,110,36.3,38.07
1703,45,1.54,115,1.77,60,48,110,52.8,54.57
1704,45,1.54,115,1.77,63,69,110,75.9,77.67
1705,45,1.54,115,1.77,62,67,110,73.7,75.47
1706,45,1.54,115,1.77,60,41,110,45.1,46.87
1707,45,1.54,115,1.77,62,47,110,51.7,53.47
1708,45,1.54,115,1.77,61,11,110,12.1,13.87
1709,45,1.54,115,1.77,62,26,110,28.6,30.37
1710,45,1.54,115,1.77,66,94,110,103.4,105.17
1711,45,1.54,115,1.77,66,94,110,103.4,105.17
1712,45,1.54,115,1.77,67,93,110,102.3,104.07
1713,45,1.54,115,1.77,59,8,110,8.8,10.57
1714,45,1.54,115,1.77,59,0,110,0,1.77
1715,45,1.54,115,1.77,58,14,110,15.4,17.17
1716,45,1.54,115,1.77,60,68,110,74.8,76.57
1717,45,1.54,115,1.77,62,73,110,80.3,82.07
1718,45,1.54,115,1.77,59,48,110,52.8,54.57
1719,45,1.54,115,1.77,61,53,110,58.3,60.07
1720,45,1.54,115,1.77,62,67,110,73.7,75.47
1721,45,1.54,115,1.77,60,77,110,84.7,86.47
1722,45,1.54,115,1.77,63,72,110,79.2,80.97
1723,45,1.54,115,1.77,62,40,110,44,45.77
1724,45,1.54,115,1.77,65,94,110,103.4,105.17
1725,45,1.54,115,1.77,65,94,110,103.4,105.17
1726,45,1.54,115,1.77,66,93,110,102.3,104.07
1727,45,1.54,115,1.77,66,93,110,102.3,104.07
1728,45,1.54,115,1.77,60,50,110,55,56.77
1729,45,1.54,115,1.77,58,0,110,0,1.77
1730,45,1.54,115,1.77,57,0,110,0,1.77
1731,45,1.54,115,1.77,60,38,110,41.8,43.57
1732,45,1.54,115,1.77,61,26,110,28.6,30.37
1733,45,1.54,115,1.77,59,25,110,27.5,29.27
1734,45,1.54,115,1.77,62,67,110,73.7,75.47
1735,45,1.54,115,1.77,62,68,110,74.8,76.57
1736,45,1.54,115,1.77,58,26,110,28.6,30.37
1737,45,1.54,115,1.77,62,34,110,37.4,39.17
1738,45,1.54,115,1.77,61,21,110,23.1,24.87
1739,45,1.54,115,1.77,61,53,110,58.3,60.07
1740,45,1.54,115,1.77,65,94,110,103.4,105.17
1741,45,1.54,115,1.77,65,94,110,103.4,105.17
1742,45,1.54,115,1.77,66,93,110,102.3,104.07
1743,45,1.54,115,1.77,66,94,110,103.4,105.17
1744,45,1.54,115,1.77,66,93,110,102.3,104.07
1745,45,1.54,115,1.77,66,93,110,102.3,104.07
1746,45,1.54,115,1.77,62,47,110,51.7,53.47
1747,45,1.54,115,1.77,67,92,110,101.2,102.97
1748,45,1.54,115,1.77,67,94,110,103.4,105.17
1749,45,1.54,115,1.77,67,94,110,103.4,105.17
1750,45,1.54,115,1.77,67,94,110,103.4,105.17
1751,45,1.54,115,1.77,67,93,110,102.3,104.07
1752,45,1.54,115,1.77,67,93,110,102.3,104.07
1753,45,1.54,115,1.77,67,94,110,103.4,105.17
1754,45,1.54,115,1.77,68,94,110,103.4,105.17
1755,45,1.54,115,1.77,68,93,110,102.3,104.07
1756,45,1.54,115,1.77,67,40,110,44,45.77
1757,45,1.54,115,1.77,68,94,110,103.4,105.17
1758,45,1.54,115,1.77,68,94,110,103.4,105.17
1759,45,1.54,115,1.77,68,94,110,103.4,105.17
1760,45,1.54,115,1.77,68,93,110,102.3,104.07
1761,45,1.54,115,1.77,61,0,110,0,1.77
1762,45,1.54,115,1.77,60,0,110,0,1.77
1763,45,1.54,115,1.77,59,4,110,4.4,6.17
1764,45,1.54,115,1.77,60,52,110,57.2,58.97
1765,45,1.54,115,1.77,64,69,110,75.9,77.67
1766,45,1.54,115,1.77,63,54,110,59.4,61.17
1767,45,1.54,115,1.77,60,46,110,50.6,52.37
1768,45,1.54,115,1.77,61,71,110,78.1,79.87
1769,45,1.54,115,1.77,61,54,110,59.4,61.17
1770,45,1.54,115,1.77,63,74,110,81.4,83.17
1771,45,1.54,115,1.77,64,68,110,74.8,76.57
1772,45,1.54,115,1.77,66,93,110,102.3,104.07
1773,45,1.54,115,1.77,67,92,110,101.2,102.97
1774,45,1.54,115,1.77,67,94,110,103.4,105.17
1775,45,1.54,115,1.77,62,51,110,56.1,57.87
1776,45,1.54,115,1.77,59,0,110,0,1.77
1777,45,1.54,115,1.77,58,0,110,0,1.77
1778,45,1.54,115,1.77,59,15,110,16.5,18.27
1779,45,1.54,115,1.77,59,28,110,30.8,32.57
1780,45,1.54,115,1.77,59,54,110,59.4,61.17
1781,45,1.54,115,1.77,62,70,110,77,78.77
1782,45,1.54,115,1.77,63,70,110,77,78.77
1783,45,1.54,115,1.77,60,39,110,42.9,44.67
1784,45,1.54,115,1.77,62,41,110,45.1,46.87
1785,45,1.54,115,1.77,61,13,110,14.3,16.07
1786,45,1.54,115,1.77,60,36,110,39.6,41.37
1787,45,1.54,115,1.77,65,94,110,103.4,105.17
1788,45,1.54,115,1.77,66,94,110,103.4,105.17
1789,45,1.54,115,1.77,66,94,110,103.4,105.17
1790,45,1.54,115,1.77,66,94,110,103.4,105.17
1791,45,1.54,115,1.77,67,94,110,103.4,105.17
1792,45,1.54,115,1.77,67,93,110,102.3,104.07
1793,45,1.54,115,1.77,67,94,110,103.4,105.17
1794,45,1.54,115,1.77,66,94,110,103.4,105.17
1795,45,1.54,115,1.77,59,0,110,0,1.77
1796,45,1.54,115,1.77,58,0,110,0,1.77
1797,45,1.54,115,1.77,62,9,110,9.9,11.67
1798,45,1.54,115,1.77,62,41,110,45.1,46.87
1799,45,1.54,115,1.77,61,46,110,50.6,52.37
1800,45,1.54,115,1.77,63,54,110,59.4,61.17
