Times,CPU Temperature (°C),CPU Usage (%),Adjusted CPU Power (W),CPU Energy (J),GPU Temperature (°C),GPU Usage (%),Adjusted GPU Power (W),GPU Energy (J),Total Energy (J)
496,45,1.55,115,1.79,63,96,110,105.6,107.39
497,45,1.55,115,1.79,63,96,110,105.6,107.39
498,45,1.56,115,1.79,63,94,110,103.4,105.19
499,45,1.56,115,1.79,65,94,110,103.4,105.19
500,45,1.56,115,1.79,63,97,110,106.7,108.49
501,45,1.56,115,1.79,64,96,110,105.6,107.39
502,45,1.56,115,1.79,63,94,110,103.4,105.19
503,45,1.56,115,1.79,64,94,110,103.4,105.19
504,45,1.56,115,1.79,62,82,110,90.2,91.99
505,45,1.56,115,1.79,60,0,110,0,1.79
506,45,1.56,115,1.79,60,15,110,16.5,18.29
507,45,1.56,115,1.79,63,63,110,69.3,71.09
508,45,1.56,115,1.79,64,94,110,103.4,105.19
509,45,1.56,115,1.79,63,53,110,58.3,60.09
510,45,1.56,115,1.79,63,97,110,106.7,108.49
511,45,1.56,115,1.79,64,95,110,104.5,106.29
512,45,1.56,115,1.79,61,80,110,88,89.79
513,45,1.56,115,1.79,64,93,110,102.3,104.09
514,45,1.56,115,1.79,62,97,110,106.7,108.49
515,45,1.56,115,1.79,62,95,110,104.5,106.29
516,45,1.56,115,1.79,63,94,110,103.4,105.19
517,45,1.56,115,1.79,64,97,110,106.7,108.49
518,45,1.56,115,1.79,64,95,110,104.5,106.29
519,45,1.56,115,1.79,60,16,110,17.6,19.39
520,45,1.56,115,1.79,61,92,110,101.2,102.99
521,45,1.56,115,1.79,62,47,110,51.7,53.49
522,45,1.56,115,1.79,62,53,110,58.3,60.09
523,45,1.56,115,1.79,63,97,110,106.7,108.49
524,45,1.56,115,1.79,65,24,110,26.4,28.19
525,45,1.56,115,1.79,68,93,110,102.3,104.09
526,45,1.56,115,1.79,68,93,110,102.3,104.09
527,45,1.56,115,1.79,69,93,110,102.3,104.09
528,45,1.56,115,1.79,69,94,110,103.4,105.19
529,45,1.56,115,1.79,64,94,110,103.4,105.19
530,45,1.56,115,1.79,64,97,110,106.7,108.49
531,45,1.56,115,1.79,65,94,110,103.4,105.19
532,45,1.56,115,1.79,65,94,110,103.4,105.19
533,45,1.56,115,1.79,64,94,110,103.4,105.19
534,45,1.56,115,1.79,64,94,110,103.4,105.19
535,45,1.56,115,1.79,64,97,110,106.7,108.49
536,45,1.56,115,1.79,64,96,110,105.6,107.39
537,45,1.56,115,1.79,64,97,110,106.7,108.49
538,45,1.56,115,1.79,64,93,110,102.3,104.09
539,45,1.56,115,1.79,64,94,110,103.4,105.19
540,45,1.56,115,1.79,64,97,110,106.7,108.49
541,45,1.56,115,1.79,64,97,110,106.7,108.49
542,45,1.56,115,1.79,64,94,110,103.4,105.19
543,45,1.56,115,1.79,63,94,110,103.4,105.19
544,45,1.56,115,1.79,63,94,110,103.4,105.19
545,45,1.56,115,1.79,63,95,110,104.5,106.29
546,45,1.56,115,1.79,63,96,110,105.6,107.39
547,45,1.56,115,1.79,60,0,110,0,1.79
548,45,1.56,115,1.79,60,16,110,17.6,19.39
549,45,1.56,115,1.79,63,47,110,51.7,53.49
550,45,1.56,115,1.79,62,94,110,103.4,105.19
551,45,1.56,115,1.79,63,94,110,103.4,105.19
552,45,1.56,115,1.79,63,97,110,106.7,108.49
553,45,1.56,115,1.79,62,94,110,103.4,105.19
554,45,1.56,115,1.79,61,13,110,14.3,16.09
555,45,1.56,115,1.79,61,89,110,97.9,99.69
556,45,1.56,115,1.79,62,95,110,104.5,106.29
557,45,1.56,115,1.79,63,92,110,101.2,102.99
558,45,1.56,115,1.79,63,96,110,105.6,107.39
559,45,1.56,115,1.79,62,95,110,104.5,106.29
560,45,1.56,115,1.79,63,97,110,106.7,108.49
561,45,1.56,115,1.79,60,5,110,5.5,7.29
562,45,1.56,115,1.79,61,74,110,81.4,83.19
563,45,1.56,115,1.79,63,75,110,82.5,84.29
564,45,1.56,115,1.79,62,47,110,51.7,53.49
565,45,1.56,115,1.79,64,95,110,104.5,106.29
566,45,1.56,115,1.79,65,57,110,62.7,64.49
567,45,1.56,115,1.79,68,93,110,102.3,104.09
568,45,1.56,115,1.79,69,93,110,102.3,104.09
569,45,1.56,115,1.79,69,93,110,102.3,104.09
570,45,1.56,115,1.79,65,94,110,103.4,105.19
571,45,1.56,115,1.79,64,94,110,103.4,105.19
572,45,1.56,115,1.79,64,96,110,105.6,107.39
573,45,1.56,115,1.79,64,97,110,106.7,108.49
574,45,1.56,115,1.79,65,95,110,104.5,106.29
575,45,1.56,115,1.79,65,96,110,105.6,107.39
576,45,1.56,115,1.79,65,94,110,103.4,105.19
577,45,1.56,115,1.79,64,94,110,103.4,105.19
578,45,1.56,115,1.79,64,96,110,105.6,107.39
579,45,1.56,115,1.79,64,96,110,105.6,107.39
580,45,1.56,115,1.79,65,93,110,102.3,104.09
581,45,1.56,115,1.79,64,94,110,103.4,105.19
582,45,1.56,115,1.79,64,97,110,106.7,108.49
583,45,1.56,115,1.79,63,95,110,104.5,106.29
584,45,1.56,115,1.79,65,96,110,105.6,107.39
585,45,1.56,115,1.79,63,94,110,103.4,105.19
586,45,1.56,115,1.79,64,94,110,103.4,105.19
587,45,1.56,115,1.79,62,84,110,92.4,94.19
588,45,1.56,115,1.79,60,0,110,0,1.79
589,45,1.56,115,1.79,60,16,110,17.6,19.39
590,45,1.56,115,1.79,62,73,110,80.3,82.09
591,45,1.56,115,1.79,61,95,110,104.5,106.29
592,45,1.56,115,1.79,62,91,110,100.1,101.89
593,45,1.56,115,1.79,63,96,110,105.6,107.39
594,45,1.56,115,1.79,61,87,110,95.7,97.49
595,45,1.56,115,1.79,60,43,110,47.3,49.09
596,45,1.56,115,1.79,60,34,110,37.4,39.19
597,45,1.56,115,1.79,62,96,110,105.6,107.39
598,45,1.56,115,1.79,62,95,110,104.5,106.29
599,45,1.56,115,1.79,62,97,110,106.7,108.49
600,45,1.56,115,1.79,62,92,110,101.2,102.99
601,45,1.56,115,1.79,63,97,110,106.7,108.49
602,45,1.56,115,1.79,62,52,110,57.2,58.99
603,45,1.56,115,1.79,62,46,110,50.6,52.39
604,45,1.56,115,1.79,62,95,110,104.5,106.29
605,45,1.56,115,1.79,64,94,110,103.4,105.19
606,45,1.56,115,1.79,63,94,110,103.4,105.19
607,45,1.56,115,1.79,67,94,110,103.4,105.19
608,45,1.56,115,1.79,68,94,110,103.4,105.19
609,45,1.56,115,1.79,68,94,110,103.4,105.19
610,45,1.56,115,1.79,69,93,110,102.3,104.09
611,45,1.56,115,1.79,70,93,110,102.3,104.09
612,45,1.56,115,1.79,65,97,110,106.7,108.49
613,45,1.56,115,1.79,64,97,110,106.7,108.49
614,45,1.56,115,1.79,66,93,110,102.3,104.09
615,45,1.56,115,1.79,64,94,110,103.4,105.19
616,45,1.56,115,1.79,65,94,110,103.4,105.19
617,45,1.56,115,1.79,64,97,110,106.7,108.49
618,45,1.56,115,1.79,65,94,110,103.4,105.19
619,45,1.56,115,1.79,64,94,110,103.4,105.19
620,45,1.56,115,1.79,63,93,110,102.3,104.09
621,45,1.56,115,1.79,64,94,110,103.4,105.19
622,45,1.56,115,1.79,63,97,110,106.7,108.49
623,45,1.56,115,1.79,64,96,110,105.6,107.39
624,45,1.56,115,1.79,64,94,110,103.4,105.19
625,45,1.56,115,1.79,63,94,110,103.4,105.19
626,45,1.56,115,1.79,64,94,110,103.4,105.19
627,45,1.56,115,1.79,64,94,110,103.4,105.19
628,45,1.56,115,1.79,63,96,110,105.6,107.39
629,45,1.56,115,1.79,61,14,110,15.4,17.19
630,45,1.56,115,1.79,60,0,110,0,1.79
631,45,1.56,115,1.79,60,16,110,17.6,19.39
632,45,1.56,115,1.79,62,77,110,84.7,86.49
633,45,1.56,115,1.79,60,16,110,17.6,19.39
634,45,1.56,115,1.79,64,96,110,105.6,107.39
635,45,1.56,115,1.79,64,96,110,105.6,107.39
636,45,1.56,115,1.79,63,46,110,50.6,52.39
637,45,1.56,115,1.79,60,6,110,6.6,8.39
638,45,1.56,115,1.79,60,6,110,6.6,8.39
639,45,1.56,115,1.79,64,95,110,104.5,106.29
640,45,1.56,115,1.79,64,96,110,105.6,107.39
641,45,1.56,115,1.79,62,92,110,101.2,102.99
642,45,1.56,115,1.79,63,97,110,106.7,108.49
643,45,1.56,115,1.79,63,97,110,106.7,108.49
644,45,1.56,115,1.79,62,29,110,31.9,33.69
645,45,1.56,115,1.79,63,96,110,105.6,107.39
646,45,1.56,115,1.79,63,97,110,106.7,108.49
647,45,1.56,115,1.79,64,97,110,106.7,108.49
648,45,1.56,115,1.79,64,95,110,104.5,106.29
649,45,1.56,115,1.79,67,93,110,102.3,104.09
650,45,1.56,115,1.79,68,94,110,103.4,105.19
651,45,1.56,115,1.79,69,94,110,103.4,105.19
652,45,1.56,115,1.79,69,94,110,103.4,105.19
653,45,1.56,115,1.79,69,93,110,102.3,104.09
654,45,1.56,115,1.79,69,94,110,103.4,105.19
655,45,1.56,115,1.79,70,93,110,102.3,104.09
656,45,1.56,115,1.79,70,93,110,102.3,104.09
657,45,1.56,115,1.79,70,93,110,102.3,104.09
658,45,1.56,115,1.79,71,94,110.47,103.84,105.63
659,45,1.56,115,1.79,71,93,110.47,102.74,104.53
660,45,1.56,115,1.79,71,94,110.47,103.84,105.63
661,45,1.56,115,1.79,71,94,110.47,103.84,105.63
662,45,1.56,115,1.79,67,96,110,105.6,107.39
663,45,1.56,115,1.79,66,97,110,106.7,108.49
664,45,1.56,115,1.79,66,94,110,103.4,105.19
665,45,1.56,115,1.79,66,94,110,103.4,105.19
666,45,1.56,115,1.79,66,94,110,103.4,105.19
667,45,1.56,115,1.79,65,97,110,106.7,108.49
668,45,1.56,115,1.79,65,95,110,104.5,106.29
669,45,1.56,115,1.79,65,97,110,106.7,108.49
670,45,1.56,115,1.79,65,94,110,103.4,105.19
671,45,1.56,115,1.79,65,94,110,103.4,105.19
672,45,1.56,115,1.79,64,94,110,103.4,105.19
673,45,1.56,115,1.79,64,97,110,106.7,108.49
674,45,1.56,115,1.79,64,94,110,103.4,105.19
675,45,1.56,115,1.79,65,94,110,103.4,105.19
676,45,1.56,115,1.79,64,94,110,103.4,105.19
677,45,1.56,115,1.79,64,96,110,105.6,107.39
678,45,1.56,115,1.79,64,96,110,105.6,107.39
679,45,1.56,115,1.79,61,13,110,14.3,16.09
680,45,1.56,115,1.79,60,0,110,0,1.79
681,45,1.56,115,1.79,60,19,110,20.9,22.69
682,45,1.56,115,1.79,62,68,110,74.8,76.59
683,45,1.56,115,1.79,60,42,110,46.2,47.99
684,45,1.56,115,1.79,64,94,110,103.4,105.19
685,45,1.56,115,1.79,62,94,110,103.4,105.19
686,45,1.56,115,1.79,62,41,110,45.1,46.89
687,45,1.56,115,1.79,59,7,110,7.7,9.49
688,45,1.56,115,1.79,59,70,110,77,78.79
689,45,1.56,115,1.79,62,95,110,104.5,106.29
690,45,1.56,115,1.79,62,94,110,103.4,105.19
691,45,1.56,115,1.79,61,92,110,101.2,102.99
692,45,1.56,115,1.79,61,97,110,106.7,108.49
693,45,1.56,115,1.79,61,94,110,103.4,105.19
694,45,1.56,115,1.79,61,6,110,6.6,8.39
695,45,1.56,115,1.79,61,93,110,102.3,104.09
696,45,1.56,115,1.79,61,94,110,103.4,105.19
697,45,1.56,115,1.79,60,95,110,104.5,106.29
698,45,1.56,115,1.79,61,92,110,101.2,102.99
699,45,1.56,115,1.79,65,93,110,102.3,104.09
700,45,1.56,115,1.79,66,94,110,103.4,105.19
701,45,1.56,115,1.79,66,94,110,103.4,105.19
702,45,1.56,115,1.79,66,94,110,103.4,105.19
703,45,1.56,115,1.79,66,93,110,102.3,104.09
704,45,1.56,115,1.79,67,94,110,103.4,105.19
705,45,1.56,115,1.79,67,94,110,103.4,105.19
706,45,1.56,115,1.79,67,94,110,103.4,105.19
707,45,1.56,115,1.79,64,94,110,103.4,105.19
708,45,1.56,115,1.79,63,94,110,103.4,105.19
709,45,1.56,115,1.79,62,94,110,103.4,105.19
710,45,1.56,115,1.79,62,94,110,103.4,105.19
711,45,1.56,115,1.79,62,97,110,106.7,108.49
712,45,1.56,115,1.79,61,97,110,106.7,108.49
713,45,1.56,115,1.79,62,94,110,103.4,105.19
714,45,1.56,115,1.79,61,94,110,103.4,105.19
715,45,1.56,115,1.79,61,94,110,103.4,105.19
716,45,1.56,115,1.79,62,94,110,103.4,105.19
717,45,1.56,115,1.79,61,97,110,106.7,108.49
718,45,1.56,115,1.79,62,94,110,103.4,105.19
719,45,1.56,115,1.79,61,94,110,103.4,105.19
720,45,1.56,115,1.79,61,94,110,103.4,105.19
721,45,1.56,115,1.79,60,97,110,106.7,108.49
722,45,1.56,115,1.79,61,96,110,105.6,107.39
723,45,1.56,115,1.79,62,94,110,103.4,105.19
724,45,1.56,115,1.79,60,94,110,103.4,105.19
725,45,1.56,115,1.79,58,17,110,18.7,20.49
726,45,1.56,115,1.79,57,0,110,0,1.79
727,45,1.56,115,1.79,58,0,110,0,1.79
728,45,1.56,115,1.79,60,96,110,105.6,107.39
729,45,1.56,115,1.79,57,8,110,8.8,10.59
730,45,1.56,115,1.79,60,97,110,106.7,108.49
731,45,1.56,115,1.79,59,92,110,101.2,102.99
732,45,1.56,115,1.79,59,64,110,70.4,72.19
733,45,1.56,115,1.79,59,55,110,60.5,62.29
734,45,1.56,115,1.79,57,4,110,4.4,6.19
735,45,1.56,115,1.79,59,92,110,101.2,102.99
736,45,1.56,115,1.79,59,96,110,105.6,107.39
737,45,1.56,115,1.79,58,79,110,86.9,88.69
738,45,1.56,115,1.79,59,95,110,104.5,106.29
739,45,1.56,115,1.79,60,94,110,103.4,105.19
740,45,1.56,115,1.79,60,94,110,103.4,105.19
741,45,1.56,115,1.79,59,94,110,103.4,105.19
742,45,1.56,115,1.79,60,92,110,101.2,102.99
743,45,1.56,115,1.79,59,95,110,104.5,106.29
744,45,1.56,115,1.79,59,97,110,106.7,108.49
745,45,1.56,115,1.79,63,93,110,102.3,104.09
746,45,1.56,115,1.79,64,93,110,102.3,104.09
747,45,1.56,115,1.79,64,93,110,102.3,104.09
748,45,1.56,115,1.79,64,94,110,103.4,105.19
749,45,1.56,115,1.79,62,94,110,103.4,105.19
750,45,1.56,115,1.79,60,94,110,103.4,105.19
751,45,1.56,115,1.79,61,97,110,106.7,108.49
752,45,1.56,115,1.79,59,94,110,103.4,105.19
753,45,1.56,115,1.79,60,94,110,103.4,105.19
754,45,1.56,115,1.79,59,94,110,103.4,105.19
755,45,1.56,115,1.79,60,95,110,104.5,106.29
756,45,1.56,115,1.79,59,94,110,103.4,105.19
757,45,1.56,115,1.79,60,96,110,105.6,107.39
758,45,1.56,115,1.79,59,94,110,103.4,105.19
759,45,1.56,115,1.79,60,94,110,103.4,105.19
760,45,1.56,115,1.79,59,94,110,103.4,105.19
761,45,1.56,115,1.79,60,97,110,106.7,108.49
762,45,1.56,115,1.79,59,94,110,103.4,105.19
763,45,1.56,115,1.79,58,94,110,103.4,105.19
764,45,1.56,115,1.79,59,93,110,102.3,104.09
765,45,1.56,115,1.79,59,95,110,104.5,106.29
766,45,1.56,115,1.79,58,94,110,103.4,105.19
767,45,1.56,115,1.79,56,0,110,0,1.79
768,45,1.56,115,1.79,55,0,110,0,1.79
769,45,1.56,115,1.79,56,13,110,14.3,16.09
770,45,1.56,115,1.79,58,94,110,103.4,105.19
771,45,1.56,115,1.79,55,6,110,6.6,8.39
772,45,1.56,115,1.79,58,95,110,104.5,106.29
773,45,1.56,115,1.79,57,95,110,104.5,106.29
774,45,1.56,115,1.79,58,86,110,94.6,96.39
775,45,1.56,115,1.79,58,6,110,6.6,8.39
776,45,1.56,115,1.79,56,19,110,20.9,22.69
777,45,1.56,115,1.79,57,94,110,103.4,105.19
778,45,1.56,115,1.79,57,94,110,103.4,105.19
779,45,1.56,115,1.79,56,32,110,35.2,36.99
780,45,1.56,115,1.79,57,97,110,106.7,108.49
781,45,1.56,115,1.79,59,96,110,105.6,107.39
782,45,1.56,115,1.79,58,85,110,93.5,95.29
783,45,1.56,115,1.79,57,96,110,105.6,107.39
784,45,1.56,115,1.79,59,94,110,103.4,105.19
785,45,1.56,115,1.79,57,93,110,102.3,104.09
786,45,1.56,115,1.79,57,93,110,102.3,104.09
787,45,1.56,115,1.79,62,94,110,103.4,105.19
788,45,1.56,115,1.79,62,94,110,103.4,105.19
789,45,1.56,115,1.79,59,93,110,102.3,104.09
790,45,1.56,115,1.79,58,93,110,102.3,104.09
791,45,1.56,115,1.79,59,96,110,105.6,107.39
792,45,1.56,115,1.79,58,95,110,104.5,106.29
793,45,1.56,115,1.79,58,97,110,106.7,108.49
794,45,1.56,115,1.79,57,94,110,103.4,105.19
795,45,1.56,115,1.79,58,94,110,103.4,105.19
796,45,1.56,115,1.79,58,94,110,103.4,105.19
797,45,1.56,115,1.79,58,97,110,106.7,108.49
798,45,1.56,115,1.79,57,94,110,103.4,105.19
799,45,1.56,115,1.79,58,94,110,103.4,105.19
800,45,1.56,115,1.79,57,94,110,103.4,105.19
801,45,1.56,115,1.79,57,97,110,106.7,108.49
802,45,1.56,115,1.79,58,96,110,105.6,107.39
803,45,1.56,115,1.79,57,97,110,106.7,108.49
804,45,1.56,115,1.79,57,94,110,103.4,105.19
805,45,1.56,115,1.79,57,94,110,103.4,105.19
806,45,1.56,115,1.79,58,94,110,103.4,105.19
807,45,1.56,115,1.79,54,0,110,0,1.79
808,45,1.56,115,1.79,54,10,110,11,12.79
809,45,1.56,115,1.79,57,47,110,51.7,53.49
810,45,1.56,115,1.79,57,93,110,102.3,104.09
811,45,1.56,115,1.79,56,34,110,37.4,39.19
812,45,1.56,115,1.79,57,97,110,106.7,108.49
813,45,1.56,115,1.79,57,94,110,103.4,105.19
814,45,1.56,115,1.79,54,92,110,101.2,102.99
815,45,1.56,115,1.79,55,80,110,88,89.79
816,45,1.56,115,1.79,56,97,110,106.7,108.49
817,45,1.56,115,1.79,57,95,110,104.5,106.29
818,45,1.56,115,1.79,56,94,110,103.4,105.19
819,45,1.56,115,1.79,57,97,110,106.7,108.49
820,45,1.56,115,1.79,57,95,110,104.5,106.29
821,45,1.56,115,1.79,54,6,110,6.6,8.39
822,45,1.56,115,1.79,56,10,110,11,12.79
823,45,1.56,115,1.79,57,52,110,57.2,58.99
824,45,1.56,115,1.79,57,47,110,51.7,53.49
825,45,1.56,115,1.79,56,92,110,101.2,102.99
826,45,1.56,115,1.79,60,44,110,48.4,50.19
827,45,1.56,115,1.79,61,93,110,102.3,104.09
828,45,1.56,115,1.79,62,94,110,103.4,105.19
829,45,1.56,115,1.79,62,94,110,103.4,105.19
830,45,1.56,115,1.79,62,94,110,103.4,105.19
831,45,1.56,115,1.79,62,94,110,103.4,105.19
832,45,1.56,115,1.79,58,91,110,100.1,101.89
833,45,1.56,115,1.79,59,94,110,103.4,105.19
834,45,1.56,115,1.79,59,97,110,106.7,108.49
835,45,1.56,115,1.79,58,93,110,102.3,104.09
836,45,1.56,115,1.79,57,94,110,103.4,105.19
837,45,1.56,115,1.79,58,94,110,103.4,105.19
838,45,1.56,115,1.79,57,94,110,103.4,105.19
839,45,1.56,115,1.79,58,97,110,106.7,108.49
840,45,1.56,115,1.79,58,93,110,102.3,104.09
841,45,1.56,115,1.79,57,96,110,105.6,107.39
842,45,1.56,115,1.79,57,94,110,103.4,105.19
843,45,1.56,115,1.79,57,94,110,103.4,105.19
844,45,1.56,115,1.79,57,97,110,106.7,108.49
845,45,1.56,115,1.79,57,96,110,105.6,107.39
846,45,1.56,115,1.79,57,94,110,103.4,105.19
847,45,1.56,115,1.79,57,94,110,103.4,105.19
848,45,1.56,115,1.79,57,97,110,106.7,108.49
849,45,1.56,115,1.79,57,97,110,106.7,108.49
850,45,1.56,115,1.79,54,0,110,0,1.79
851,45,1.56,115,1.79,53,0,110,0,1.79
852,45,1.56,115,1.79,54,9,110,9.9,11.69
853,45,1.56,115,1.79,56,94,110,103.4,105.19
854,45,1.56,115,1.79,53,7,110,7.7,9.49
855,45,1.56,115,1.79,56,97,110,106.7,108.49
856,45,1.56,115,1.79,56,95,110,104.5,106.29
857,45,1.56,115,1.79,56,92,110,101.2,102.99
858,45,1.56,115,1.79,56,93,110,102.3,104.09
859,45,1.56,115,1.79,55,18,110,19.8,21.59
860,45,1.56,115,1.79,56,95,110,104.5,106.29
861,45,1.56,115,1.79,56,94,110,103.4,105.19
862,45,1.56,115,1.79,53,30,110,33,34.79
863,45,1.56,115,1.79,56,93,110,102.3,104.09
864,45,1.56,115,1.79,56,96,110,105.6,107.39
865,45,1.56,115,1.79,55,92,110,101.2,102.99
866,45,1.56,115,1.79,56,97,110,106.7,108.49
867,45,1.56,115,1.79,55,97,110,106.7,108.49
868,45,1.56,115,1.79,56,97,110,106.7,108.49
869,45,1.56,115,1.79,56,94,110,103.4,105.19
870,45,1.56,115,1.79,60,93,110,102.3,104.09
871,45,1.56,115,1.79,58,90,110,99,100.79
872,45,1.56,115,1.79,57,96,110,105.6,107.39
873,45,1.56,115,1.79,56,97,110,106.7,108.49
874,45,1.56,115,1.79,56,93,110,102.3,104.09
875,45,1.56,115,1.79,57,94,110,103.4,105.19
876,45,1.56,115,1.79,56,94,110,103.4,105.19
877,45,1.56,115,1.8,56,94,110,103.4,105.2
878,45,1.56,115,1.8,56,97,110,106.7,108.5
879,45,1.56,115,1.8,56,97,110,106.7,108.5
880,45,1.56,115,1.8,57,94,110,103.4,105.2
881,45,1.56,115,1.8,56,94,110,103.4,105.2
882,45,1.56,115,1.8,55,94,110,103.4,105.2
883,45,1.56,115,1.8,57,96,110,105.6,107.4
884,45,1.56,115,1.8,55,93,110,102.3,104.1
885,45,1.56,115,1.8,57,93,110,102.3,104.1
886,45,1.56,115,1.8,56,94,110,103.4,105.2
887,45,1.56,115,1.8,56,95,110,104.5,106.3
888,45,1.56,115,1.8,55,94,110,103.4,105.2
889,45,1.56,115,1.8,53,8,110,8.8,10.6
890,45,1.56,115,1.8,53,0,110,0,1.8
891,45,1.56,115,1.8,54,88,110,96.8,98.6
892,45,1.56,115,1.8,56,95,110,104.5,106.3
893,45,1.56,115,1.8,52,6,110,6.6,8.4
894,45,1.56,115,1.8,55,94,110,103.4,105.2
895,45,1.56,115,1.8,55,94,110,103.4,105.2
896,45,1.56,115,1.8,55,93,110,102.3,104.1
897,45,1.56,115,1.8,55,92,110,101.2,103
898,45,1.56,115,1.8,54,96,110,105.6,107.4
899,45,1.56,115,1.8,55,93,110,102.3,104.1
900,45,1.56,115,1.8,56,94,110,103.4,105.2
901,45,1.56,115,1.8,55,4,110,4.4,6.2
902,45,1.56,115,1.8,56,92,110,101.2,103
903,45,1.56,115,1.8,55,93,110,102.3,104.1
904,45,1.56,115,1.8,56,97,110,106.7,108.5
905,45,1.56,115,1.8,55,97,110,106.7,108.5
906,45,1.56,115,1.8,55,97,110,106.7,108.5
907,45,1.56,115,1.8,55,95,110,104.5,106.3
908,45,1.56,115,1.8,54,94,110,103.4,105.2
909,45,1.56,115,1.8,60,94,110,103.4,105.2
910,45,1.56,115,1.8,60,94,110,103.4,105.2
911,45,1.56,115,1.8,60,92,110,101.2,103
912,45,1.56,115,1.8,61,94,110,103.4,105.2
913,45,1.56,115,1.8,61,94,110,103.4,105.2
914,45,1.56,115,1.8,59,93,110,102.3,104.1
915,45,1.56,115,1.8,56,97,110,106.7,108.5
916,45,1.56,115,1.8,57,96,110,105.6,107.4
917,45,1.56,115,1.8,56,94,110,103.4,105.2
918,45,1.56,115,1.8,56,94,110,103.4,105.2
919,45,1.56,115,1.8,56,94,110,103.4,105.2
920,45,1.56,115,1.8,56,94,110,103.4,105.2
921,45,1.56,115,1.8,57,97,110,106.7,108.5
922,45,1.56,115,1.8,56,94,110,103.4,105.2
923,45,1.56,115,1.8,56,94,110,103.4,105.2
924,45,1.56,115,1.8,57,94,110,103.4,105.2
925,45,1.56,115,1.8,56,96,110,105.6,107.4
926,45,1.56,115,1.8,55,97,110,106.7,108.5
927,45,1.56,115,1.8,57,94,110,103.4,105.2
928,45,1.56,115,1.8,55,93,110,102.3,104.1
929,45,1.56,115,1.8,56,94,110,103.4,105.2
930,45,1.56,115,1.8,56,95,110,104.5,106.3
931,45,1.56,115,1.8,56,97,110,106.7,108.5
932,45,1.56,115,1.8,53,39,110,42.9,44.7
933,45,1.56,115,1.8,53,0,110,0,1.8
934,45,1.56,115,1.8,52,17,110,18.7,20.5
935,45,1.56,115,1.8,55,73,110,80.3,82.1
936,45,1.56,115,1.8,53,4,110,4.4,6.2
937,45,1.56,115,1.8,56,95,110,104.5,106.3
938,45,1.56,115,1.8,56,94,110,103.4,105.2
939,45,1.56,115,1.8,55,80,110,88,89.8
940,45,1.56,115,1.8,54,6,110,6.6,8.4
941,45,1.56,115,1.8,52,8,110,8.8,10.6
942,45,1.56,115,1.8,55,94,110,103.4,105.2
943,45,1.56,115,1.8,55,95,110,104.5,106.3
944,45,1.56,115,1.8,53,97,110,106.7,108.5
945,45,1.56,115,1.8,55,96,110,105.6,107.4
946,45,1.56,115,1.8,55,97,110,106.7,108.5
947,45,1.56,115,1.8,54,92,110,101.2,103
948,45,1.56,115,1.8,55,96,110,105.6,107.4
949,45,1.56,115,1.8,57,95,110,104.5,106.3
950,45,1.56,115,1.8,55,92,110,101.2,103
951,45,1.56,115,1.8,55,96,110,105.6,107.4
952,45,1.56,115,1.8,59,94,110,103.4,105.2
953,45,1.56,115,1.8,60,94,110,103.4,105.2
954,45,1.56,115,1.8,60,93,110,102.3,104.1
955,45,1.56,115,1.8,61,94,110,103.4,105.2
956,45,1.56,115,1.8,61,94,110,103.4,105.2
957,45,1.56,115,1.8,61,93,110,102.3,104.1
958,45,1.56,115,1.8,58,94,110,103.4,105.2
959,45,1.56,115,1.8,57,93,110,102.3,104.1
960,45,1.56,115,1.8,56,94,110,103.4,105.2
961,45,1.56,115,1.8,58,94,110,103.4,105.2
962,45,1.56,115,1.8,57,96,110,105.6,107.4
963,45,1.56,115,1.8,56,94,110,103.4,105.2
964,45,1.56,115,1.8,56,93,110,102.3,104.1
965,45,1.56,115,1.8,56,94,110,103.4,105.2
966,45,1.56,115,1.8,57,96,110,105.6,107.4
967,45,1.56,115,1.8,55,93,110,102.3,104.1
968,45,1.56,115,1.8,57,94,110,103.4,105.2
969,45,1.56,115,1.8,56,94,110,103.4,105.2
970,45,1.56,115,1.8,56,97,110,106.7,108.5
971,45,1.56,115,1.8,56,95,110,104.5,106.3
972,45,1.56,115,1.8,56,97,110,106.7,108.5
973,45,1.56,115,1.8,55,94,110,103.4,105.2
974,45,1.56,115,1.8,55,94,110,103.4,105.2
975,45,1.56,115,1.8,57,94,110,103.4,105.2
976,45,1.56,115,1.8,53,0,110,0,1.8
977,45,1.56,115,1.8,52,0,110,0,1.8
978,45,1.56,115,1.8,55,66,110,72.6,74.4
979,45,1.56,115,1.8,55,97,110,106.7,108.5
980,45,1.56,115,1.8,52,6,110,6.6,8.4
981,45,1.56,115,1.8,55,95,110,104.5,106.3
982,45,1.56,115,1.8,56,95,110,104.5,106.3
983,45,1.56,115,1.8,55,96,110,105.6,107.4
984,45,1.56,115,1.8,55,93,110,102.3,104.1
985,45,1.56,115,1.8,55,92,110,101.2,103
986,45,1.56,115,1.8,56,94,110,103.4,105.2
987,45,1.56,115,1.8,55,94,110,103.4,105.2
988,45,1.56,115,1.8,54,61,110,67.1,68.9
989,45,1.56,115,1.8,55,97,110,106.7,108.5
990,45,1.56,115,1.8,53,10,110,11,12.8
991,45,1.56,115,1.8,53,91,110,100.1,101.9
992,45,1.56,115,1.8,53,95,110,104.5,106.3
993,45,1.56,115,1.8,53,93,110,102.3,104.1
