Times,CPU Temperature (°„C),CPU Usage (%),Adjusted CPU Power (W),CPU Energy (J),GPU Temperature (°„C),GPU Usage (%),Adjusted GPU Power (W),GPU Energy (J),Total Energy (J)
1706,45,1.73,115,1.98,61,93,110,102.3,104.28
1707,45,1.73,115,1.98,61,94,110,103.4,105.38
1708,45,1.73,115,1.98,62,94,110,103.4,105.38
1709,45,1.73,115,1.98,62,94,110,103.4,105.38
1710,45,1.73,115,1.98,62,94,110,103.4,105.38
1711,45,1.73,115,1.98,63,94,110,103.4,105.38
1712,45,1.73,115,1.98,63,94,110,103.4,105.38
1713,45,1.73,115,1.98,63,93,110,102.3,104.28
1714,45,1.73,115,1.98,63,94,110,103.4,105.38
1715,45,1.73,115,1.98,63,94,110,103.4,105.38
1716,45,1.73,115,1.98,63,92,110,101.2,103.18
1717,45,1.73,115,1.98,64,93,110,102.3,104.28
1718,45,1.73,115,1.98,64,93,110,102.3,104.28
1719,45,1.73,115,1.98,64,94,110,103.4,105.38
1720,45,1.73,115,1.98,64,94,110,103.4,105.38
1721,45,1.73,115,1.98,64,93,110,102.3,104.28
1722,45,1.73,115,1.98,64,93,110,102.3,104.28
1723,45,1.73,115,1.98,65,93,110,102.3,104.28
1724,45,1.73,115,1.98,60,47,110,51.7,53.68
1725,45,1.73,115,1.98,57,0,110,0,1.98
1726,45,1.73,115,1.98,56,0,110,0,1.98
1727,45,1.73,115,1.98,57,20,110,22,23.98
1728,45,1.73,115,1.98,61,33,110,36.3,38.28
1729,45,1.73,115,1.98,61,55,110,60.5,62.48
1730,45,1.73,115,1.98,56,21,110,23.1,25.08
1731,45,1.73,115,1.98,55,0,110,0,1.98
1732,45,1.73,115,1.98,59,64,110,70.4,72.38
1733,45,1.73,115,1.98,57,54,110,59.4,61.38
1734,45,1.73,115,1.98,55,0,110,0,1.98
1735,45,1.73,115,1.98,56,47,110,51.7,53.68
1736,45,1.73,115,1.98,55,0,110,0,1.98
1737,45,1.73,115,1.99,60,34,110,37.4,39.39
1738,45,1.73,115,1.99,54,0,110,0,1.99
1739,45,1.73,115,1.99,58,65,110,71.5,73.49
1740,45,1.73,115,1.99,55,33,110,36.3,38.29
1741,45,1.73,115,1.99,58,49,110,53.9,55.89
1742,45,1.73,115,1.99,54,0,110,0,1.99
1743,45,1.73,115,1.99,54,0,110,0,1.99
1744,45,1.73,115,1.99,55,34,110,37.4,39.39
1745,45,1.73,115,1.99,55,30,110,33,34.99
1746,45,1.73,115,1.99,54,9,110,9.9,11.89
1747,45,1.73,115,1.99,60,45,110,49.5,51.49
1748,45,1.73,115,1.99,55,22,110,24.2,26.19
1749,45,1.73,115,1.99,54,9,110,9.9,11.89
1750,45,1.73,115,1.99,54,0,110,0,1.99
1751,45,1.73,115,1.99,55,30,110,33,34.99
1752,45,1.73,115,1.99,54,0,110,0,1.99
1753,45,1.73,115,1.99,56,55,110,60.5,62.49
1754,45,1.73,115,1.99,59,29,110,31.9,33.89
1755,45,1.73,115,1.99,60,30,110,33,34.99
1756,45,1.73,115,1.99,61,93,110,102.3,104.29
1757,45,1.73,115,1.99,62,93,110,102.3,104.29
1758,45,1.73,115,1.99,62,93,110,102.3,104.29
1759,45,1.73,115,1.99,62,94,110,103.4,105.39
1760,45,1.73,115,1.99,62,94,110,103.4,105.39
1761,45,1.73,115,1.99,63,93,110,102.3,104.29
1762,45,1.73,115,1.99,63,93,110,102.3,104.29
1763,45,1.73,115,1.99,60,71,110,78.1,80.09
1764,45,1.73,115,1.99,56,0,110,0,1.99
1765,45,1.73,115,1.99,55,0,110,0,1.99
1766,45,1.73,115,1.99,54,12,110,13.2,15.19
1767,45,1.73,115,1.99,56,46,110,50.6,52.59
1768,45,1.73,115,1.99,58,52,110,57.2,59.19
1769,45,1.73,115,1.99,54,0,110,0,1.99
1770,45,1.73,115,1.99,54,0,110,0,1.99
1771,45,1.73,115,1.99,56,54,110,59.4,61.39
1772,45,1.73,115,1.99,56,44,110,48.4,50.39
1773,45,1.73,115,1.99,54,14,110,15.4,17.39
1774,45,1.73,115,1.99,59,27,110,29.7,31.69
1775,45,1.73,115,1.99,58,49,110,53.9,55.89
1776,45,1.73,115,1.99,54,21,110,23.1,25.09
1777,45,1.73,115,1.99,53,0,110,0,1.99
1778,45,1.73,115,1.99,55,37,110,40.7,42.69
1779,45,1.73,115,1.99,60,47,110,51.7,53.69
1780,45,1.73,115,1.99,59,52,110,57.2,59.19
1781,45,1.73,115,1.99,53,0,110,0,1.99
1782,45,1.73,115,1.99,55,45,110,49.5,51.49
1783,45,1.73,115,1.99,53,0,110,0,1.99
1784,45,1.73,115,1.99,58,54,110,59.4,61.39
1785,45,1.73,115,1.99,55,38,110,41.8,43.79
1786,45,1.73,115,1.99,60,59,110,64.9,66.89
1787,45,1.73,115,1.99,55,30,110,33,34.99
1788,45,1.73,115,1.99,54,9,110,9.9,11.89
1789,45,1.73,115,1.99,53,0,110,0,1.99
1790,45,1.73,115,1.99,54,28,110,30.8,32.79
1791,45,1.73,115,1.99,53,0,110,0,1.99
1792,45,1.73,115,1.99,57,51,110,56.1,58.09
1793,45,1.73,115,1.99,57,32,110,35.2,37.19
1794,45,1.73,115,1.99,61,17,110,18.7,20.69
1795,45,1.73,115,1.99,61,93,110,102.3,104.29
1796,45,1.73,115,1.99,62,93,110,102.3,104.29
1797,45,1.73,115,1.99,61,94,110,103.4,105.39
1798,45,1.73,115,1.99,61,92,110,101.2,103.19
1799,45,1.73,115,1.99,62,93,110,102.3,104.29
1800,45,1.73,115,1.99,62,94,110,103.4,105.39
