Times,CPU Temperature (°C),CPU Usage (%),Adjusted CPU Power (W),CPU Energy (J),GPU Temperature (°C),GPU Usage (%),Adjusted GPU Power (W),GPU Energy (J),Total Energy (J)
1734,27.8,2.37,125,2.97,68,2,350,7,9.97
1735,27.8,2.37,125,2.97,68,4,350,14,16.97
1736,27.8,2.37,125,2.97,71,78,351.5,274.17,277.14
1737,27.8,2.37,125,2.97,69,4,350,14,16.97
1738,27.8,2.37,125,2.97,71,79,351.5,277.69,280.66
1739,27.8,2.37,125,2.97,69,4,350,14,16.97
1740,27.8,2.37,125,2.97,69,10,350,35,37.97
1741,27.8,2.37,125,2.97,71,83,351.5,291.75,294.72
1742,27.8,2.37,125,2.97,72,78,353,275.34,278.31
1743,27.8,2.37,125,2.97,69,0,350,0,2.97
1744,27.8,2.37,125,2.97,67,0,350,0,2.97
1745,27.8,2.37,125,2.97,67,0,350,0,2.97
1746,27.8,2.37,125,2.97,66,0,350,0,2.97
1747,27.8,2.37,125,2.97,66,0,350,0,2.97
1748,27.8,2.37,125,2.97,66,0,350,0,2.97
1749,27.8,2.37,125,2.97,66,0,350,0,2.97
1750,27.8,2.37,125,2.97,66,0,350,0,2.97
1751,27.8,2.37,125,2.97,66,0,350,0,2.97
1752,27.8,2.37,125,2.97,65,0,350,0,2.97
1753,27.8,2.37,125,2.97,65,0,350,0,2.97
1754,27.8,2.37,125,2.97,69,82,350,287,289.97
1755,27.8,2.37,125,2.97,70,77,350,269.5,272.47
1756,27.8,2.37,125,2.97,70,83,350,290.5,293.47
1757,27.8,2.37,125,2.97,71,82,351.5,288.23,291.2
1758,27.8,2.37,125,2.97,71,76,351.5,267.14,270.11
1759,27.8,2.37,125,2.97,72,77,353,271.81,274.78
1760,27.8,2.37,125,2.97,71,77,351.5,270.65,273.62
1761,27.8,2.37,125,2.97,72,76,353,268.28,271.25
1762,27.8,2.37,125,2.97,72,80,353,282.4,285.37
1763,27.8,2.37,125,2.97,69,0,350,0,2.97
1764,27.8,2.37,125,2.97,68,0,350,0,2.97
1765,27.8,2.37,125,2.97,67,18,350,63,65.97
1766,27.8,2.37,125,2.97,68,77,350,269.5,272.47
1767,27.8,2.37,125,2.97,68,4,350,14,16.97
1768,27.8,2.37,125,2.97,68,0,350,0,2.97
1769,27.8,2.37,125,2.97,71,78,351.5,274.17,277.14
1770,27.8,2.37,125,2.97,69,8,350,28,30.97
1771,27.8,2.37,125,2.97,71,79,351.5,277.69,280.66
1772,27.8,2.37,125,2.97,70,47,350,164.5,167.47
1773,27.8,2.37,125,2.97,71,77,351.5,270.65,273.62
1774,27.8,2.37,125,2.97,69,2,350,7,9.97
1775,27.8,2.37,125,2.97,72,80,353,282.4,285.37
1776,27.8,2.37,125,2.97,70,30,350,105,107.97
1777,27.8,2.37,125,2.97,71,73,351.5,256.6,259.57
1778,27.8,2.37,125,2.97,72,78,353,275.34,278.31
1779,27.8,2.37,125,2.97,69,0,350,0,2.97
1780,27.8,2.37,125,2.97,69,0,350,0,2.97
1781,27.8,2.37,125,2.97,67,0,350,0,2.97
1782,27.8,2.37,125,2.97,67,0,350,0,2.97
1783,27.8,2.37,125,2.97,66,0,350,0,2.97
1784,27.8,2.37,125,2.97,66,0,350,0,2.97
1785,27.8,2.37,125,2.97,66,0,350,0,2.97
1786,27.8,2.37,125,2.97,66,0,350,0,2.97
1787,27.8,2.37,125,2.97,66,0,350,0,2.97
1788,27.8,2.37,125,2.97,66,0,350,0,2.97
1789,27.8,2.37,125,2.97,65,0,350,0,2.97
1790,27.8,2.37,125,2.97,66,5,350,17.5,20.47
1791,27.8,2.37,125,2.97,70,83,350,290.5,293.47
1792,27.8,2.37,125,2.97,70,78,350,273,275.97
1793,27.8,2.37,125,2.97,71,83,351.5,291.75,294.72
1794,27.8,2.37,125,2.97,71,80,351.5,281.2,284.17
1795,27.8,2.37,125,2.97,72,78,353,275.34,278.31
1796,27.8,2.37,125,2.97,71,81,351.5,284.71,287.68
1797,27.8,2.37,125,2.97,72,81,353,285.93,288.9
1798,27.8,2.37,125,2.97,72,82,353,289.46,292.43
1799,27.8,2.37,125,2.97,70,3,350,10.5,13.47
1800,27.8,2.37,125,2.97,69,0,350,0,2.97
