Times,CPU Temperature (°C),CPU Usage (%),Adjusted CPU Power (W),CPU Energy (J),GPU Temperature (°C),GPU Usage (%),Adjusted GPU Power (W),GPU Energy (J),Total Energy (J)
472,27.8,2.37,125,2.96,76,94,359,337.46,340.42
473,27.8,2.37,125,2.96,75,63,357.5,225.22,228.18
474,27.8,2.37,125,2.96,76,68,359,244.12,247.08
475,27.8,2.37,125,2.96,76,67,359,240.53,243.49
476,27.8,2.37,125,2.96,74,29,356,103.24,106.2
477,27.8,2.37,125,2.96,75,63,357.5,225.22,228.18
478,27.8,2.37,125,2.96,76,63,359,226.17,229.13
479,27.8,2.37,125,2.96,73,21,354.5,74.44,77.4
480,27.8,2.37,125,2.96,76,68,359,244.12,247.08
481,27.8,2.37,125,2.96,73,2,354.5,7.09,10.05
482,27.8,2.37,125,2.96,74,22,356,78.32,81.28
483,27.8,2.37,125,2.96,76,68,359,244.12,247.08
484,27.8,2.37,125,2.96,73,12,354.5,42.54,45.5
485,27.8,2.37,125,2.96,75,68,357.5,243.1,246.06
486,27.8,2.37,125,2.96,76,67,359,240.53,243.49
487,27.8,2.37,125,2.96,76,69,359,247.71,250.67
488,27.8,2.37,125,2.96,74,50,356,178,180.96
489,27.8,2.37,125,2.96,73,0,354.5,0,2.96
490,27.8,2.37,125,2.96,71,0,351.5,0,2.96
491,27.8,2.37,125,2.96,70,0,350,0,2.96
492,27.8,2.37,125,2.96,70,0,350,0,2.96
493,27.8,2.37,125,2.96,69,0,350,0,2.96
494,27.8,2.37,125,2.96,70,0,350,0,2.96
495,27.8,2.37,125,2.96,75,95,357.5,339.62,342.58
496,27.8,2.37,125,2.96,76,94,359,337.46,340.42
497,27.8,2.37,125,2.96,75,64,357.5,228.8,231.76
498,27.8,2.37,125,2.96,76,65,359,233.35,236.31
499,27.8,2.37,125,2.96,76,66,359,236.94,239.9
500,27.8,2.37,125,2.96,72,0,353,0,2.96
501,27.8,2.37,125,2.96,71,0,351.5,0,2.96
502,27.8,2.37,125,2.96,70,0,350,0,2.96
503,27.8,2.37,125,2.96,70,0,350,0,2.96
504,27.8,2.37,125,2.96,69,0,350,0,2.96
505,27.8,2.37,125,2.96,69,0,350,0,2.96
506,27.8,2.37,125,2.96,73,65,354.5,230.43,233.39
507,27.8,2.37,125,2.96,75,63,357.5,225.22,228.18
508,27.8,2.37,125,2.96,76,94,359,337.46,340.42
509,27.8,2.37,125,2.96,76,94,359,337.46,340.42
510,27.8,2.37,125,2.96,76,91,359,326.69,329.65
511,27.8,2.37,125,2.96,76,64,359,229.76,232.72
512,27.8,2.37,125,2.96,76,64,359,229.76,232.72
513,27.8,2.37,125,2.96,73,0,354.5,0,2.96
514,27.8,2.37,125,2.96,72,0,353,0,2.96
515,27.8,2.37,125,2.96,70,0,350,0,2.96
516,27.8,2.37,125,2.96,70,0,350,0,2.96
517,27.8,2.37,125,2.96,70,0,350,0,2.96
518,27.8,2.37,125,2.96,70,0,350,0,2.96
519,27.8,2.37,125,2.96,70,0,350,0,2.96
520,27.8,2.37,125,2.96,74,66,356,234.96,237.92
521,27.8,2.37,125,2.96,72,17,353,60.01,62.97
522,27.8,2.37,125,2.96,71,0,351.5,0,2.96
523,27.8,2.37,125,2.96,69,0,350,0,2.96
524,27.8,2.37,125,2.96,69,0,350,0,2.96
525,27.8,2.37,125,2.96,68,0,350,0,2.96
526,27.8,2.37,125,2.96,68,0,350,0,2.96
527,27.8,2.37,125,2.96,71,36,351.5,126.54,129.5
528,27.8,2.37,125,2.96,73,61,354.5,216.25,219.21
529,27.8,2.37,125,2.96,71,0,351.5,0,2.96
530,27.8,2.37,125,2.96,74,63,356,224.28,227.24
531,27.8,2.37,125,2.96,74,66,356,234.96,237.92
532,27.8,2.37,125,2.96,75,93,357.5,332.48,335.44
533,27.8,2.37,125,2.96,75,79,357.5,282.43,285.39
534,27.8,2.37,125,2.96,75,58,357.5,207.35,210.31
535,27.8,2.37,125,2.96,75,63,357.5,225.22,228.18
536,27.8,2.37,125,2.96,75,63,357.5,225.22,228.18
537,27.8,2.37,125,2.96,76,92,359,330.28,333.24
538,27.8,2.37,125,2.96,77,93,360.5,335.26,338.22
539,27.8,2.37,125,2.96,76,63,359,226.17,229.13
540,27.8,2.37,125,2.96,74,51,356,181.56,184.52
541,27.8,2.37,125,2.96,76,59,359,211.81,214.77
542,27.8,2.37,125,2.96,76,60,359,215.4,218.36
543,27.8,2.37,125,2.96,76,53,359,190.27,193.23
544,27.8,2.37,125,2.96,76,57,359,204.63,207.59
545,27.8,2.37,125,2.96,73,0,354.5,0,2.96
546,27.8,2.37,125,2.96,72,0,353,0,2.96
547,27.8,2.37,125,2.96,71,0,351.5,0,2.96
548,27.8,2.37,125,2.96,70,0,350,0,2.96
549,27.8,2.37,125,2.96,70,0,350,0,2.96
550,27.8,2.37,125,2.96,70,0,350,0,2.96
551,27.8,2.37,125,2.96,74,63,356,224.28,227.24
552,27.8,2.37,125,2.96,74,59,356,210.04,213
553,27.8,2.37,125,2.96,74,59,356,210.04,213
554,27.8,2.37,125,2.96,75,62,357.5,221.65,224.61
555,27.8,2.37,125,2.96,75,61,357.5,218.07,221.03
556,27.8,2.37,125,2.96,75,58,357.5,207.35,210.31
557,27.8,2.37,125,2.96,76,61,359,218.99,221.95
558,27.8,2.37,125,2.96,76,61,359,218.99,221.95
559,27.8,2.37,125,2.96,76,93,359,333.87,336.83
560,27.8,2.37,125,2.96,77,92,360.5,331.66,334.62
561,27.8,2.37,125,2.96,76,57,359,204.63,207.59
562,27.8,2.37,125,2.96,76,57,359,204.63,207.59
563,27.8,2.37,125,2.96,74,0,356,0,2.96
564,27.8,2.37,125,2.96,73,0,354.5,0,2.96
565,27.8,2.37,125,2.96,71,0,351.5,0,2.96
566,27.8,2.37,125,2.96,70,0,350,0,2.96
567,27.8,2.37,125,2.96,70,0,350,0,2.96
568,27.8,2.37,125,2.96,70,15,350,52.5,55.46
569,27.8,2.37,125,2.96,73,59,354.5,209.16,212.12
570,27.8,2.37,125,2.96,74,60,356,213.6,216.56
571,27.8,2.37,125,2.96,75,55,357.5,196.62,199.58
572,27.8,2.37,125,2.96,75,60,357.5,214.5,217.46
573,27.8,2.37,125,2.96,75,59,357.5,210.93,213.89
574,27.8,2.37,125,2.96,75,55,357.5,196.62,199.58
575,27.8,2.37,125,2.96,77,92,360.5,331.66,334.62
576,27.8,2.37,125,2.96,77,92,360.5,331.66,334.62
577,27.8,2.37,125,2.96,77,59,360.5,212.69,215.65
578,27.8,2.37,125,2.96,76,58,359,208.22,211.18
579,27.8,2.37,125,2.96,77,58,360.5,209.09,212.05
580,27.8,2.37,125,2.96,76,54,359,193.86,196.82
581,27.8,2.37,125,2.96,77,58,360.5,209.09,212.05
582,27.8,2.37,125,2.96,74,0,356,0,2.96
583,27.8,2.37,125,2.96,73,0,354.5,0,2.96
584,27.8,2.37,125,2.96,71,0,351.5,0,2.96
585,27.8,2.37,125,2.96,71,0,351.5,0,2.96
586,27.8,2.37,125,2.96,70,0,350,0,2.96
587,27.8,2.37,125,2.96,70,0,350,0,2.96
588,27.8,2.37,125,2.96,70,0,350,0,2.96
589,27.8,2.37,125,2.96,69,0,350,0,2.96
590,27.8,2.37,125,2.96,69,0,350,0,2.96
591,27.8,2.37,125,2.96,69,0,350,0,2.96
592,27.8,2.37,125,2.96,69,0,350,0,2.96
593,27.8,2.37,125,2.96,68,0,350,0,2.96
594,27.8,2.37,125,2.96,68,0,350,0,2.96
595,27.8,2.37,125,2.96,68,0,350,0,2.96
596,27.8,2.37,125,2.96,68,0,350,0,2.96
597,27.8,2.37,125,2.96,72,60,353,211.8,214.76
598,27.8,2.37,125,2.96,73,58,354.5,205.61,208.57
599,27.8,2.37,125,2.96,70,39,350,136.5,139.46
600,27.8,2.37,125,2.96,69,0,350,0,2.96
601,27.8,2.37,125,2.96,67,0,350,0,2.96
602,27.8,2.37,125,2.96,67,2,350,7,9.96
603,27.8,2.37,125,2.96,68,66,350,231,233.96
604,27.8,2.37,125,2.96,71,23,351.5,80.84,83.8
605,27.8,2.37,125,2.96,73,73,354.5,258.79,261.75
606,27.8,2.37,125,2.96,74,95,356,338.2,341.16
607,27.8,2.37,125,2.96,75,94,357.5,336.05,339.01
608,27.8,2.37,125,2.96,74,69,356,245.64,248.6
609,27.8,2.37,125,2.96,73,69,354.5,244.6,247.56
610,27.8,2.37,125,2.96,71,0,351.5,0,2.96
611,27.8,2.37,125,2.96,69,0,350,0,2.96
612,27.8,2.37,125,2.96,69,0,350,0,2.96
613,27.8,2.37,125,2.96,68,0,350,0,2.96
614,27.8,2.37,125,2.96,68,0,350,0,2.96
615,27.8,2.37,125,2.96,69,0,350,0,2.96
616,27.8,2.37,125,2.96,72,58,353,204.74,207.7
617,27.8,2.37,125,2.96,74,71,356,252.76,255.72
618,27.8,2.37,125,2.96,75,95,357.5,339.62,342.58
619,27.8,2.37,125,2.96,75,66,357.5,235.95,238.91
620,27.8,2.37,125,2.96,75,68,357.5,243.1,246.06
621,27.8,2.37,125,2.96,75,68,357.5,243.1,246.06
622,27.8,2.37,125,2.96,73,48,354.5,170.16,173.12
623,27.8,2.37,125,2.96,75,68,357.5,243.1,246.06
624,27.8,2.37,125,2.96,75,68,357.5,243.1,246.06
625,27.8,2.37,125,2.96,76,93,359,333.87,336.83
626,27.8,2.37,125,2.96,77,94,360.5,338.87,341.83
627,27.8,2.37,125,2.96,76,69,359,247.71,250.67
628,27.8,2.37,125,2.96,76,64,359,229.76,232.72
629,27.8,2.37,125,2.96,76,68,359,244.12,247.08
630,27.8,2.37,125,2.96,75,38,357.5,135.85,138.81
631,27.8,2.37,125,2.96,76,64,359,229.76,232.72
632,27.8,2.37,125,2.96,73,0,354.5,0,2.96
633,27.8,2.37,125,2.96,76,65,359,233.35,236.31
634,27.8,2.37,125,2.96,74,60,356,213.6,216.56
635,27.8,2.37,125,2.96,73,0,354.5,0,2.96
636,27.8,2.37,125,2.96,76,64,359,229.76,232.72
637,27.8,2.37,125,2.96,76,65,359,233.35,236.31
638,27.8,2.37,125,2.96,73,0,354.5,0,2.96
639,27.8,2.37,125,2.96,76,65,359,233.35,236.31
640,27.8,2.37,125,2.96,76,65,359,233.35,236.31
641,27.8,2.37,125,2.96,77,66,360.5,237.93,240.89
642,27.8,2.37,125,2.96,74,4,356,14.24,17.2
643,27.8,2.37,125,2.96,73,0,354.5,0,2.96
644,27.8,2.37,125,2.96,71,0,351.5,0,2.96
645,27.8,2.37,125,2.96,70,0,350,0,2.96
646,27.8,2.37,125,2.96,70,0,350,0,2.96
647,27.8,2.37,125,2.96,70,0,350,0,2.96
648,27.8,2.37,125,2.96,71,0,351.5,0,2.96
649,27.8,2.37,125,2.96,76,95,359,341.05,344.01
650,27.8,2.37,125,2.96,76,92,359,330.28,333.24
651,27.8,2.37,125,2.96,76,67,359,240.53,243.49
652,27.8,2.37,125,2.96,76,67,359,240.53,243.49
653,27.8,2.37,125,2.96,77,65,360.5,234.32,237.28
654,27.8,2.37,125,2.96,73,0,354.5,0,2.96
655,27.8,2.37,125,2.96,71,0,351.5,0,2.96
656,27.8,2.37,125,2.96,71,0,351.5,0,2.96
657,27.8,2.37,125,2.96,70,0,350,0,2.96
658,27.8,2.37,125,2.96,70,0,350,0,2.96
659,27.8,2.37,125,2.96,71,0,351.5,0,2.96
660,27.8,2.37,125,2.96,74,66,356,234.96,237.92
661,27.8,2.37,125,2.96,75,81,357.5,289.57,292.53
662,27.8,2.37,125,2.96,76,93,359,333.87,336.83
663,27.8,2.37,125,2.96,77,94,360.5,338.87,341.83
664,27.8,2.37,125,2.96,77,94,360.5,338.87,341.83
665,27.8,2.37,125,2.96,77,64,360.5,230.72,233.68
666,27.8,2.37,125,2.96,77,64,360.5,230.72,233.68
667,27.8,2.37,125,2.96,74,0,356,0,2.96
668,27.8,2.37,125,2.96,73,0,354.5,0,2.96
669,27.8,2.37,125,2.96,71,0,351.5,0,2.96
670,27.8,2.37,125,2.96,71,0,351.5,0,2.96
671,27.8,2.37,125,2.96,70,0,350,0,2.96
672,27.8,2.37,125,2.96,70,30,350,105,107.96
673,27.8,2.37,125,2.96,69,0,350,0,2.96
674,27.8,2.37,125,2.96,74,63,356,224.28,227.24
675,27.8,2.37,125,2.96,74,58,356,206.48,209.44
676,27.8,2.37,125,2.96,71,0,351.5,0,2.96
677,27.8,2.37,125,2.96,70,0,350,0,2.96
678,27.8,2.37,125,2.96,69,0,350,0,2.96
679,27.8,2.37,125,2.96,69,0,350,0,2.96
680,27.8,2.37,125,2.96,69,0,350,0,2.96
681,27.8,2.37,125,2.96,69,0,350,0,2.96
682,27.8,2.37,125,2.96,73,62,354.5,219.79,222.75
683,27.8,2.37,125,2.96,74,62,356,220.72,223.68
684,27.8,2.37,125,2.96,73,38,354.5,134.71,137.67
685,27.8,2.37,125,2.96,74,61,356,217.16,220.12
686,27.8,2.37,125,2.96,75,93,357.5,332.48,335.44
687,27.8,2.37,125,2.96,76,93,359,333.87,336.83
688,27.8,2.37,125,2.96,76,61,359,218.99,221.95
689,27.8,2.37,125,2.96,75,62,357.5,221.65,224.61
690,27.8,2.37,125,2.96,75,56,357.5,200.2,203.16
691,27.8,2.37,125,2.96,76,59,359,211.81,214.77
692,27.8,2.37,125,2.96,77,93,360.5,335.26,338.22
693,27.8,2.37,125,2.96,77,75,360.5,270.38,273.34
694,27.8,2.37,125,2.96,76,60,359,215.4,218.36
695,27.8,2.37,125,2.96,74,6,356,21.36,24.32
696,27.8,2.37,125,2.96,75,47,357.5,168.03,170.99
697,27.8,2.37,125,2.96,77,63,360.5,227.12,230.08
698,27.8,2.37,125,2.96,77,63,360.5,227.12,230.08
699,27.8,2.37,125,2.96,77,61,360.5,219.91,222.87
700,27.8,2.37,125,2.96,74,0,356,0,2.96
701,27.8,2.37,125,2.96,72,0,353,0,2.96
702,27.8,2.37,125,2.96,71,0,351.5,0,2.96
703,27.8,2.37,125,2.96,71,0,351.5,0,2.96
704,27.8,2.37,125,2.96,70,0,350,0,2.96
705,27.8,2.37,125,2.96,71,0,351.5,0,2.96
706,27.8,2.37,125,2.96,75,61,357.5,218.07,221.03
707,27.8,2.37,125,2.96,75,62,357.5,221.65,224.61
708,27.8,2.37,125,2.96,75,60,357.5,214.5,217.46
709,27.8,2.37,125,2.96,75,59,357.5,210.93,213.89
710,27.8,2.37,125,2.96,76,61,359,218.99,221.95
711,27.8,2.37,125,2.96,76,61,359,218.99,221.95
712,27.8,2.37,125,2.96,76,58,359,208.22,211.18
713,27.8,2.37,125,2.96,76,61,359,218.99,221.95
714,27.8,2.37,125,2.96,77,92,360.5,331.66,334.62
715,27.8,2.37,125,2.96,78,92,362,333.04,336
716,27.8,2.37,125,2.96,77,61,360.5,219.91,222.87
717,27.8,2.37,125,2.96,77,60,360.5,216.3,219.26
718,27.8,2.37,125,2.96,74,0,356,0,2.96
719,27.8,2.37,125,2.96,73,0,354.5,0,2.96
720,27.8,2.37,125,2.96,71,0,351.5,0,2.96
721,27.8,2.37,125,2.96,71,0,351.5,0,2.96
722,27.8,2.37,125,2.96,70,0,350,0,2.96
723,27.8,2.37,125,2.96,71,49,351.5,172.24,175.2
724,27.8,2.37,125,2.96,74,60,356,213.6,216.56
725,27.8,2.37,125,2.96,75,58,357.5,207.35,210.31
726,27.8,2.37,125,2.96,75,57,357.5,203.78,206.74
727,27.8,2.37,125,2.96,76,53,359,190.27,193.23
728,27.8,2.37,125,2.96,76,58,359,208.22,211.18
729,27.8,2.37,125,2.96,76,58,359,208.22,211.18
730,27.8,2.37,125,2.96,77,90,360.5,324.45,327.41
731,27.8,2.37,125,2.96,78,91,362,329.42,332.38
732,27.8,2.37,125,2.96,77,57,360.5,205.49,208.45
733,27.8,2.37,125,2.96,77,57,360.5,205.49,208.45
734,27.8,2.37,125,2.96,77,56,360.5,201.88,204.84
735,27.8,2.37,125,2.96,77,57,360.5,205.49,208.45
736,27.8,2.37,125,2.96,77,52,360.5,187.46,190.42
737,27.8,2.37,125,2.96,76,53,359,190.27,193.23
738,27.8,2.37,125,2.96,74,0,356,0,2.96
739,27.8,2.37,125,2.96,72,0,353,0,2.96
740,27.8,2.37,125,2.96,72,0,353,0,2.96
741,27.8,2.37,125,2.96,71,0,351.5,0,2.96
742,27.8,2.37,125,2.96,71,0,351.5,0,2.96
743,27.8,2.37,125,2.96,71,0,351.5,0,2.96
744,27.8,2.37,125,2.96,70,0,350,0,2.96
745,27.8,2.37,125,2.96,70,0,350,0,2.96
746,27.8,2.37,125,2.96,70,0,350,0,2.96
747,27.8,2.37,125,2.96,74,60,356,213.6,216.56
748,27.8,2.37,125,2.96,74,48,356,170.88,173.84
749,27.8,2.37,125,2.96,72,0,353,0,2.96
750,27.8,2.37,125,2.96,72,0,353,0,2.96
751,27.8,2.37,125,2.96,69,0,350,0,2.96
752,27.8,2.37,125,2.96,69,6,350,21,23.96
753,27.8,2.37,125,2.96,70,7,350,24.5,27.46
754,27.8,2.37,125,2.96,74,72,356,256.32,259.28
755,27.8,2.37,125,2.96,75,72,357.5,257.4,260.36
756,27.8,2.37,125,2.96,76,95,359,341.05,344.01
757,27.8,2.37,125,2.96,77,92,360.5,331.66,334.62
758,27.8,2.37,125,2.96,76,71,359,254.89,257.85
759,27.8,2.37,125,2.96,73,2,354.5,7.09,10.05
760,27.8,2.37,125,2.96,72,0,353,0,2.96
761,27.8,2.37,125,2.96,71,0,351.5,0,2.96
762,27.8,2.37,125,2.96,70,0,350,0,2.96
763,27.8,2.37,125,2.96,70,0,350,0,2.96
764,27.8,2.37,125,2.96,69,0,350,0,2.96
765,27.8,2.37,125,2.96,73,70,354.5,248.15,251.11
766,27.8,2.37,125,2.96,75,67,357.5,239.53,242.49
767,27.8,2.37,125,2.96,76,92,359,330.28,333.24
768,27.8,2.37,125,2.96,76,95,359,341.05,344.01
769,27.8,2.37,125,2.96,76,69,359,247.71,250.67
770,27.8,2.37,125,2.96,77,69,360.5,248.75,251.71
771,27.8,2.37,125,2.96,77,69,360.5,248.75,251.71
772,27.8,2.37,125,2.96,73,0,354.5,0,2.96
773,27.8,2.37,125,2.96,76,67,359,240.53,243.49
774,27.8,2.37,125,2.96,77,95,360.5,342.48,345.44
775,27.8,2.37,125,2.96,78,95,362,343.9,346.86
776,27.8,2.37,125,2.96,77,67,360.5,241.53,244.49
777,27.8,2.37,125,2.96,78,70,362,253.4,256.36
778,27.8,2.37,125,2.96,78,69,362,249.78,252.74
779,27.8,2.37,125,2.96,75,29,357.5,103.67,106.63
780,27.8,2.37,125,2.96,78,68,362,246.16,249.12
781,27.8,2.37,125,2.96,78,59,362,213.58,216.54
782,27.8,2.37,125,2.96,77,65,360.5,234.32,237.28
783,27.8,2.37,125,2.96,78,69,362,249.78,252.74
784,27.8,2.37,125,2.96,75,27,357.5,96.53,99.49
785,27.8,2.37,125,2.96,77,64,360.5,230.72,233.68
786,27.8,2.37,125,2.96,78,68,362,246.16,249.12
787,27.8,2.37,125,2.96,74,12,356,42.72,45.68
788,27.8,2.37,125,2.96,77,68,360.5,245.14,248.1
789,27.8,2.37,125,2.96,78,67,362,242.54,245.5
790,27.8,2.37,125,2.96,78,68,362,246.16,249.12
791,27.8,2.37,125,2.96,75,2,357.5,7.15,10.11
792,27.8,2.37,125,2.96,74,0,356,0,2.96
793,27.8,2.37,125,2.96,72,0,353,0,2.96
794,27.8,2.37,125,2.96,72,0,353,0,2.96
795,27.8,2.37,125,2.96,71,0,351.5,0,2.96
796,27.8,2.37,125,2.96,71,0,351.5,0,2.96
797,27.8,2.37,125,2.96,72,12,353,42.36,45.32
798,27.8,2.37,125,2.96,77,94,360.5,338.87,341.83
799,27.8,2.37,125,2.96,77,65,360.5,234.32,237.28
800,27.8,2.37,125,2.96,77,58,360.5,209.09,212.05
801,27.8,2.37,125,2.96,77,59,360.5,212.69,215.65
802,27.8,2.37,125,2.96,77,64,360.5,230.72,233.68
803,27.8,2.37,125,2.96,74,0,356,0,2.96
804,27.8,2.37,125,2.96,72,0,353,0,2.96
805,27.8,2.37,125,2.96,72,0,353,0,2.96
806,27.8,2.37,125,2.96,71,0,351.5,0,2.96
807,27.8,2.37,125,2.96,71,0,351.5,0,2.96
808,27.8,2.37,125,2.96,71,0,351.5,0,2.96
809,27.8,2.37,125,2.96,75,65,357.5,232.38,235.34
810,27.8,2.37,125,2.96,76,65,359,233.35,236.31
811,27.8,2.37,125,2.96,77,94,360.5,338.87,341.83
812,27.8,2.37,125,2.96,78,94,362,340.28,343.24
813,27.8,2.37,125,2.96,78,92,362,333.04,336
814,27.8,2.37,125,2.96,78,78,362,282.36,285.32
815,27.8,2.37,125,2.96,78,67,362,242.54,245.5
816,27.8,2.37,125,2.96,74,0,356,0,2.96
817,27.8,2.37,125,2.96,73,0,354.5,0,2.96
818,27.8,2.37,125,2.96,72,0,353,0,2.96
819,27.8,2.37,125,2.96,71,0,351.5,0,2.96
820,27.8,2.37,125,2.96,71,0,351.5,0,2.96
821,27.8,2.37,125,2.96,71,23,351.5,80.84,83.8
822,27.8,2.37,125,2.96,70,0,350,0,2.96
823,27.8,2.37,125,2.96,75,65,357.5,232.38,235.34
824,27.8,2.37,125,2.96,73,7,354.5,24.82,27.78
825,27.8,2.37,125,2.96,72,0,353,0,2.96
826,27.8,2.37,125,2.96,71,0,351.5,0,2.96
827,27.8,2.37,125,2.96,70,0,350,0,2.96
828,27.8,2.37,125,2.96,70,0,350,0,2.96
829,27.8,2.37,125,2.96,70,0,350,0,2.96
830,27.8,2.37,125,2.96,72,0,353,0,2.96
831,27.8,2.37,125,2.96,74,57,356,202.92,205.88
832,27.8,2.37,125,2.96,72,0,353,0,2.96
833,27.8,2.37,125,2.96,75,62,357.5,221.65,224.61
834,27.8,2.37,125,2.96,75,62,357.5,221.65,224.61
835,27.8,2.37,125,2.96,77,93,360.5,335.26,338.22
836,27.8,2.37,125,2.96,77,93,360.5,335.26,338.22
837,27.8,2.37,125,2.96,76,56,359,201.04,204
838,27.8,2.37,125,2.96,76,56,359,201.04,204
839,27.8,2.37,125,2.96,77,61,360.5,219.91,222.87
840,27.8,2.37,125,2.96,78,91,362,329.42,332.38
841,27.8,2.37,125,2.96,78,91,362,329.42,332.38
842,27.8,2.37,125,2.96,78,61,362,220.82,223.78
843,27.8,2.37,125,2.96,77,60,360.5,216.3,219.26
844,27.8,2.37,125,2.96,74,19,356,67.64,70.6
845,27.8,2.37,125,2.96,77,60,360.5,216.3,219.26
846,27.8,2.37,125,2.96,77,58,360.5,209.09,212.05
847,27.8,2.37,125,2.96,77,54,360.5,194.67,197.63
848,27.8,2.37,125,2.96,75,4,357.5,14.3,17.26
849,27.8,2.37,125,2.96,74,0,356,0,2.96
850,27.8,2.37,125,2.96,72,0,353,0,2.96
851,27.8,2.37,125,2.96,72,0,353,0,2.96
852,27.8,2.37,125,2.96,71,0,351.5,0,2.96
853,27.8,2.37,125,2.96,71,0,351.5,0,2.96
854,27.8,2.37,125,2.96,74,0,356,0,2.96
855,27.8,2.37,125,2.96,76,59,359,211.81,214.77
856,27.8,2.37,125,2.96,74,0,356,0,2.96
857,27.8,2.37,125,2.96,76,59,359,211.81,214.77
858,27.8,2.37,125,2.96,76,59,359,211.81,214.77
859,27.8,2.37,125,2.96,76,54,359,193.86,196.82
860,27.8,2.37,125,2.96,77,58,360.5,209.09,212.05
861,27.8,2.37,125,2.96,77,58,360.5,209.09,212.05
862,27.8,2.37,125,2.96,77,59,360.5,212.69,215.65
863,27.8,2.37,125,2.96,77,91,360.5,328.06,331.02
864,27.8,2.37,125,2.96,78,92,362,333.04,336
865,27.8,2.37,125,2.96,78,53,362,191.86,194.82
866,27.8,2.37,125,2.96,77,53,360.5,191.06,194.02
867,27.8,2.37,125,2.96,75,3,357.5,10.72,13.68
868,27.8,2.37,125,2.96,74,0,356,0,2.96
869,27.8,2.37,125,2.96,72,0,353,0,2.96
870,27.8,2.37,125,2.96,72,0,353,0,2.96
871,27.8,2.37,125,2.96,71,0,351.5,0,2.96
872,27.8,2.37,125,2.96,71,13,351.5,45.7,48.66
873,27.8,2.37,125,2.96,73,62,354.5,219.79,222.75
874,27.8,2.37,125,2.96,76,61,359,218.99,221.95
875,27.8,2.37,125,2.96,76,59,359,211.81,214.77
876,27.8,2.37,125,2.96,76,62,359,222.58,225.54
877,27.8,2.37,125,2.96,77,60,360.5,216.3,219.26
878,27.8,2.37,125,2.96,77,59,360.5,212.69,215.65
879,27.8,2.37,125,2.96,78,92,362,333.04,336
880,27.8,2.37,125,2.96,78,87,362,314.94,317.9
881,27.8,2.37,125,2.96,78,60,362,217.2,220.16
882,27.8,2.37,125,2.96,78,60,362,217.2,220.16
883,27.8,2.37,125,2.96,78,61,362,220.82,223.78
884,27.8,2.37,125,2.96,78,58,362,209.96,212.92
885,27.8,2.37,125,2.96,78,60,362,217.2,220.16
886,27.8,2.37,125,2.96,75,0,357.5,0,2.96
887,27.8,2.37,125,2.96,74,0,356,0,2.96
888,27.8,2.37,125,2.96,72,0,353,0,2.96
889,27.8,2.37,125,2.96,72,0,353,0,2.96
890,27.8,2.37,125,2.96,72,0,353,0,2.96
891,27.8,2.37,125,2.96,71,0,351.5,0,2.96
892,27.8,2.37,125,2.96,71,0,351.5,0,2.96
893,27.8,2.37,125,2.96,71,0,351.5,0,2.96
894,27.8,2.37,125,2.96,70,0,350,0,2.96
895,27.8,2.37,125,2.96,74,59,356,210.04,213
896,27.8,2.37,125,2.96,75,56,357.5,200.2,203.16
897,27.8,2.37,125,2.96,73,48,354.5,170.16,173.12
898,27.8,2.37,125,2.96,72,0,353,0,2.96
899,27.8,2.37,125,2.96,70,0,350,0,2.96
900,27.8,2.37,125,2.96,70,0,350,0,2.96
901,27.8,2.37,125,2.96,70,23,350,80.5,83.46
902,27.8,2.37,125,2.96,71,5,351.5,17.57,20.53
903,27.8,2.37,125,2.96,75,73,357.5,260.98,263.94
904,27.8,2.37,125,2.96,76,95,359,341.05,344.01
905,27.8,2.37,125,2.96,77,94,360.5,338.87,341.83
906,27.8,2.37,125,2.96,77,69,360.5,248.75,251.71
907,27.8,2.37,125,2.96,76,70,359,251.3,254.26
908,27.8,2.37,125,2.96,73,0,354.5,0,2.96
909,27.8,2.37,125,2.96,71,0,351.5,0,2.96
910,27.8,2.37,125,2.96,71,0,351.5,0,2.96
911,27.8,2.37,125,2.96,70,0,350,0,2.96
912,27.8,2.37,125,2.96,70,0,350,0,2.96
913,27.8,2.37,125,2.96,70,0,350,0,2.96
914,27.8,2.37,125,2.96,74,63,356,224.28,227.24
915,27.8,2.37,125,2.96,76,81,359,290.79,293.75
916,27.8,2.37,125,2.96,77,95,360.5,342.48,345.44
917,27.8,2.37,125,2.96,77,69,360.5,248.75,251.71
918,27.8,2.37,125,2.96,77,69,360.5,248.75,251.71
919,27.8,2.37,125,2.96,77,67,360.5,241.53,244.49
920,27.8,2.37,125,2.96,75,21,357.5,75.08,78.04
921,27.8,2.37,125,2.96,76,66,359,236.94,239.9
922,27.8,2.37,125,2.96,77,67,360.5,241.53,244.49
923,27.8,2.37,125,2.96,78,92,362,333.04,336
924,27.8,2.37,125,2.96,78,94,362,340.28,343.24
925,27.8,2.37,125,2.96,78,66,362,238.92,241.88
926,27.8,2.37,125,2.96,78,66,362,238.92,241.88
927,27.8,2.37,125,2.96,78,66,362,238.92,241.88
928,27.8,2.37,125,2.96,75,23,357.5,82.22,85.18
929,27.8,2.37,125,2.96,78,55,362,199.1,202.06
930,27.8,2.37,125,2.96,76,42,359,150.78,153.74
931,27.8,2.37,125,2.96,78,69,362,249.78,252.74
932,27.8,2.37,125,2.96,78,69,362,249.78,252.74
933,27.8,2.37,125,2.96,75,7,357.5,25.02,27.98
